time,rotary,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,sht21hum,sht21temp,mputemp,ax,ay,az,gx,gy,gz,shake,s0
1,3,1,1,0,0,0,0,1,0,0,0,34.03,21.31,14.69,-0.40,-0.81,-0.51,-3.20,-0.47,0.38,0.25,17
2,3,1,1,0,0,0,0,1,0,0,0,34.03,21.31,14.84,-0.40,-0.81,-0.51,-3.16,-0.33,0.34,1.81,17
3,3,1,1,0,0,0,0,1,0,0,0,34.03,21.31,13.99,-0.41,-0.82,-0.52,-3.18,-0.40,0.27,4.21,17
4,3,1,1,0,0,0,0,1,0,0,0,34.03,21.31,14.79,-0.32,-0.78,-0.54,-3.40,0.25,0.57,13.00,17
5,3,1,1,0,0,0,0,1,0,0,0,34.03,21.31,14.74,-0.44,-0.78,-0.47,-2.92,-0.55,0.76,17.73,17
6,3,1,1,0,0,0,0,1,0,0,0,34.03,21.31,14.69,-0.36,-0.80,-0.53,-3.36,-0.81,-0.15,16.31,17
7,3,1,1,0,0,0,0,1,0,0,0,34.03,21.31,14.79,-0.38,-0.85,-0.51,-2.82,-1.15,0.08,13.65,17
8,3,1,1,0,0,0,0,1,0,0,0,34.03,21.31,14.04,-0.43,-0.85,-0.53,-2.98,-0.27,0.87,21.07,17
9,3,1,1,0,0,0,0,1,0,0,0,34.03,21.31,14.04,-0.45,-0.81,-0.51,-3.15,-1.72,0.60,10.42,17
10,3,1,1,0,0,0,0,1,0,0,0,34.03,21.31,14.79,-0.40,-0.80,-0.52,-3.41,0.11,0.41,14.46,18
11,3,1,1,0,0,0,0,1,0,0,0,34.03,21.31,14.79,-0.42,-0.79,-0.50,-3.36,1.55,0.25,15.52,18
12,3,1,1,0,0,0,0,1,0,0,0,34.03,21.31,14.69,-0.38,-0.83,-0.51,-3.02,-0.30,0.48,18.23,18
13,3,1,1,0,0,0,0,1,0,0,0,34.03,21.31,15.40,-0.41,-0.81,-0.50,-3.06,-0.29,0.48,3.52,18
14,3,1,1,0,0,0,0,1,0,0,0,34.03,21.31,13.94,-0.42,-0.81,-0.52,-2.98,-0.31,0.26,2.93,18
