time,rotary,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,sht21hum,sht21temp,mputemp,ax,ay,az,gx,gy,gz,shake,s0
1,4,1,1,0,0,0,0,1,0,0,0,32.57,23.34,16.67,-0.36,-0.91,-0.26,-3.10,-0.60,0.58,0.25,672
2,4,1,1,0,0,0,0,1,0,0,0,32.57,23.34,16.67,-0.36,-0.92,-0.26,-3.21,-0.57,0.33,2.69,673
3,4,1,1,0,0,0,0,1,0,0,0,32.57,23.34,16.67,-0.36,-0.92,-0.27,-3.08,-0.65,0.54,2.85,673
4,4,1,1,0,0,0,0,1,0,0,0,32.57,23.34,16.77,-0.40,-0.95,-0.25,-3.28,-0.22,0.43,49.18,673
5,4,1,1,0,0,0,0,1,0,0,0,32.57,23.34,16.77,-0.36,-0.94,-0.26,-3.18,-0.58,0.39,5.29,673
6,4,1,1,0,0,0,0,1,0,0,0,32.57,23.34,16.62,-0.39,-0.95,-0.26,-3.47,-1.89,-0.38,9.44,673
7,4,1,1,0,0,0,0,1,0,0,0,32.57,23.34,16.67,-0.37,-0.95,-0.25,-3.31,-0.59,0.40,9.84,673
8,4,1,1,0,0,0,0,1,0,0,0,32.57,23.34,16.62,-0.39,-0.86,-0.25,-3.17,-0.66,0.62,6.23,673
9,4,1,1,0,0,0,0,1,0,0,0,32.57,23.34,16.62,-0.35,-0.92,-0.27,-3.23,-0.08,0.69,8.91,673
10,4,1,1,0,0,0,0,1,0,0,0,32.57,23.34,16.72,-0.36,-0.90,-0.25,-3.40,-0.53,0.82,15.17,673
11,4,1,1,0,0,0,0,1,0,0,0,32.57,23.34,16.72,-0.37,-0.85,-0.24,-3.44,-0.63,0.82,10.44,673
12,4,1,1,0,0,0,0,1,0,0,0,32.57,23.34,16.72,-0.35,-0.90,-0.25,-3.20,-0.47,0.78,6.29,673
13,4,1,1,0,0,0,0,1,0,0,0,32.57,23.34,16.72,-0.33,-0.94,-0.25,-3.31,-0.79,0.44,7.17,673
14,4,1,1,0,0,0,0,1,0,0,0,32.57,23.34,16.77,-0.34,-0.91,-0.26,-3.12,-0.82,0.36,7.06,673
15,4,1,1,0,0,0,0,1,0,0,0,32.57,23.34,16.77,-0.36,-0.91,-0.26,-3.34,-0.35,0.46,2.82,673
16,4,1,1,0,0,0,0,1,0,0,0,32.57,23.34,16.72,-0.36,-0.91,-0.27,-3.21,-0.41,0.43,2.72,673
17,4,1,1,0,0,0,0,1,0,0,0,32.57,23.34,16.77,-0.36,-0.91,-0.26,-3.15,-0.38,0.53,3.58,673
18,4,1,1,0,0,0,0,1,0,0,0,32.57,23.34,16.72,-0.36,-0.91,-0.27,-3.27,-0.57,0.44,2.51,673
19,4,1,1,0,0,0,0,1,0,0,0,32.57,23.34,16.67,-0.36,-0.92,-0.26,-3.28,-0.29,0.53,2.82,673
20,4,1,1,0,0,0,0,1,0,0,0,32.57,23.34,16.62,-0.33,-0.90,-0.26,-3.44,-0.66,1.27,3.84,673
21,4,1,1,0,0,0,0,1,0,0,0,32.57,23.34,16.67,-0.39,-0.92,-0.27,-2.95,-0.01,0.31,7.07,673
22,4,1,1,0,0,0,0,1,0,0,0,32.57,23.34,16.72,-0.34,-0.93,-0.25,-3.18,-0.45,0.56,5.13,673
23,4,1,1,0,0,0,0,1,0,0,0,32.57,23.34,16.62,-0.35,-0.91,-0.24,-3.15,-0.47,0.90,4.74,673
24,4,1,1,0,0,0,0,1,0,0,0,32.57,23.34,16.62,-0.34,-0.88,-0.25,-3.23,-0.42,0.60,5.14,673
25,4,1,1,0,0,0,0,1,0,0,0,32.57,23.34,16.67,-0.35,-0.88,-0.25,-3.13,-0.38,0.44,5.77,673
26,4,1,1,0,0,0,0,1,0,0,0,32.57,23.34,16.72,-0.31,-0.91,-0.29,-3.17,-0.49,0.55,9.87,673
27,4,1,1,0,0,0,0,1,0,0,0,32.57,23.34,16.62,-0.35,-0.87,-0.26,-3.11,-0.73,0.18,5.37,673
28,4,1,1,0,0,0,0,1,0,0,0,32.57,23.34,16.58,-0.35,-0.85,-0.25,-2.96,-0.43,0.36,0.63,673
29,4,1,1,0,0,0,0,1,0,0,0,32.57,23.34,16.62,-0.39,-0.92,-0.26,-2.95,-0.08,0.62,6.21,673
30,4,1,1,0,0,0,0,1,0,0,0,32.57,23.34,16.67,-0.35,-0.94,-0.28,-3.13,-0.22,0.47,5.29,673
31,4,1,1,0,0,0,0,1,0,0,0,32.57,23.34,16.72,-0.36,-0.90,-0.23,-3.21,-0.77,0.70,6.30,673
32,4,1,1,0,0,0,0,1,0,0,0,32.57,23.34,16.67,-0.34,-0.93,-0.26,-2.89,-0.50,0.75,8.29,673
