time,rotary,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,sht21hum,sht21temp,mputemp,ax,ay,az,gx,gy,gz,shake,s0
0,4,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.02,-0.37,-0.90,-0.28,-3.18,-0.13,0.58,0.49,1417
1,4,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.02,-0.37,-0.90,-0.28,-3.14,-0.22,0.52,1.97,1417
2,4,1,1,0,0,0,0,0,0,0,0,34.52,21.99,14.98,-0.36,-0.91,-0.28,-3.04,-0.39,0.62,2.81,1417
3,4,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.07,-0.37,-0.89,-0.27,-3.24,-0.44,0.47,3.15,1417
4,4,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.07,-0.39,-0.98,-0.29,-3.05,-0.61,0.52,0.53,1417
5,4,1,1,0,0,0,0,0,0,0,0,34.52,21.99,14.98,-0.37,-0.91,-0.27,-3.47,-0.08,0.71,11.73,1417
6,4,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.02,-0.32,-0.91,-0.28,-3.08,-0.75,1.81,15.39,1417
7,4,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.07,-0.36,-0.92,-0.31,-2.99,-0.39,0.08,9.75,1417
8,4,1,1,0,0,0,0,0,0,0,0,34.52,21.99,14.93,-0.37,-0.94,-0.27,-3.27,-0.05,0.15,10.42,1417
9,4,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.12,-0.38,-0.89,-0.27,-3.15,0.24,0.51,10.46,1417
10,4,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.02,-0.33,-0.89,-0.28,-3.26,-0.75,0.40,9.06,1417
11,4,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.07,-0.35,-0.94,-0.29,-2.75,-0.72,0.15,9.52,1417
12,4,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.02,-0.41,-0.91,-0.27,-3.40,-1.83,0.31,9.06,1417
13,4,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.07,-0.35,-0.94,-0.26,-3.16,-0.18,0.66,12.48,1417
14,4,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.07,-0.36,-0.92,-0.28,-3.17,-0.34,0.57,9.86,1417
15,4,1,1,0,0,0,0,0,0,0,0,34.52,21.99,14.98,-0.37,-0.90,-0.28,-3.15,-0.27,0.45,3.33,1417
16,4,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.02,-0.37,-0.92,-0.28,-3.12,-0.34,0.40,3.67,1417
17,4,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.07,-0.36,-0.89,-0.27,-3.11,-0.50,0.44,2.35,1417
18,4,1,1,0,0,0,0,0,0,0,0,34.52,21.99,14.98,-0.37,-0.91,-0.27,-3.27,-0.33,0.31,2.72,1417
19,4,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.12,-0.37,-0.91,-0.27,-3.13,-0.44,0.45,2.51,1417
20,4,1,1,0,0,0,0,0,0,0,0,34.52,21.99,14.98,-0.31,-0.88,-0.28,-3.30,-0.69,0.29,4.03,1417
21,4,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.07,-0.38,-0.93,-0.28,-2.88,-0.25,0.59,11.61,1417
22,4,1,1,0,0,0,0,0,0,0,0,34.52,21.99,14.98,-0.38,-0.91,-0.28,-3.27,-0.44,0.11,6.50,1417
23,4,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.07,-0.38,-0.95,-0.30,-2.98,-0.17,0.47,13.80,1417
24,4,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.07,-0.35,-0.93,-0.26,-3.32,-0.76,0.66,10.19,1417
25,4,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.07,-0.38,-0.89,-0.30,-2.85,-0.42,0.94,8.27,1417
26,4,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.02,-0.35,-0.97,-0.27,-3.37,-0.37,0.69,16.43,1417
27,4,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.07,-0.37,-0.87,-0.29,-2.99,-0.21,0.54,8.67,1417
28,4,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.02,-0.32,-0.89,-0.26,-3.48,-0.24,0.11,10.37,1417
29,4,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.07,-0.37,-0.91,-0.27,-2.91,-0.52,0.67,8.85,1417
30,4,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.07,-0.41,-0.95,-0.26,-3.27,-0.40,0.02,8.38,1417
31,4,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.12,-0.35,-0.88,-0.27,-2.98,-0.42,0.53,7.82,1417
32,4,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.07,-0.38,-0.90,-0.29,-2.87,-0.31,-1.88,18.57,1417
33,4,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.12,-0.39,-0.94,-0.28,-3.23,-0.20,0.85,11.64,1417
34,4,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.02,-0.39,-0.88,-0.28,-3.21,-0.17,0.35,11.70,1417
