time,rotary,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,sht21hum,sht21temp,mputemp,ax,ay,az,gx,gy,gz,shake,s0
1,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.17,-0.05,0.42,0.82,-3.34,-0.40,0.46,0.43,28
2,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.21,-0.04,0.40,0.81,-3.08,-0.36,0.66,0.54,28
3,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.21,-0.06,0.41,0.80,-3.05,-0.35,0.40,2.31,28
4,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.17,-0.05,0.41,0.82,-3.18,-0.37,0.49,3.92,28
5,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.12,-0.02,0.41,0.80,-3.02,-0.34,1.89,5.93,28
6,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.17,-0.04,0.44,0.84,-2.81,-0.44,0.52,7.97,28
7,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.21,-0.04,0.42,0.86,-3.24,-0.79,0.10,6.72,28
8,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.26,-0.06,0.40,0.77,-3.13,-0.47,0.53,11.62,28
9,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.12,-0.06,0.39,0.83,-3.11,-0.35,0.68,13.92,28
10,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.31,-0.04,0.40,0.82,-2.95,-0.19,0.73,6.99,28
11,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.26,-0.04,0.42,0.82,-3.27,-0.62,0.37,7.32,28
12,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.12,-0.04,0.42,0.81,-3.11,-0.38,0.53,6.73,28
13,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.26,-0.04,0.41,0.85,-3.24,-0.29,0.39,4.89,28
14,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.31,-0.03,0.42,0.81,-3.11,-0.64,0.47,5.13,28
15,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.17,-0.04,0.41,0.82,-3.13,-0.44,0.51,11.79,28
16,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.26,-0.05,0.41,0.81,-3.22,-0.63,0.53,3.15,28
17,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.21,-0.05,0.39,0.82,-3.10,-0.36,0.64,2.95,28
18,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.21,-0.06,0.41,0.82,-3.14,-0.34,0.50,2.21,28
19,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.21,-0.05,0.41,0.82,-3.00,-0.47,0.65,3.53,28
20,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.17,-0.05,0.41,0.82,-3.08,-0.58,0.48,3.40,28
21,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.21,-0.05,0.40,0.81,-3.14,-0.83,0.48,2.59,28
22,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.17,-0.05,0.42,0.84,-3.03,-0.47,0.47,6.01,28
23,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.21,-0.03,0.39,0.82,-3.17,-0.17,0.30,5.81,28
24,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.21,-0.03,0.39,0.79,-3.28,-0.55,0.45,4.95,28
25,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.21,-0.04,0.41,0.83,-2.81,-0.45,0.19,6.53,28
26,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.17,-0.08,0.39,0.80,-3.15,-0.02,0.40,5.16,28
27,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.26,-0.05,0.40,0.78,-3.16,-0.44,0.53,3.95,28
28,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.26,-0.05,0.40,0.81,-3.15,-0.41,0.54,5.94,28
29,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.31,-0.03,0.41,0.81,-3.30,-0.24,0.55,4.55,28
30,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.31,-0.03,0.39,0.81,-2.90,-0.29,0.33,7.68,28
31,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.26,-0.03,0.44,0.82,-3.11,-0.61,0.27,9.39,28
32,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.26,-0.07,0.38,0.81,-3.12,-0.11,0.39,5.66,28
33,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.21,-0.09,0.40,0.81,-3.11,-0.42,0.53,0.51,28
34,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.17,-0.05,0.41,0.82,-3.27,-0.16,0.40,7.23,28
35,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.21,-0.02,0.44,0.82,-3.25,-0.58,0.29,8.73,28
36,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.21,-0.03,0.40,0.81,-3.03,-0.69,0.39,5.02,28
37,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.21,-0.06,0.39,0.80,-3.13,-0.63,0.53,3.53,28
38,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.26,-0.05,0.46,0.83,-3.11,-0.35,0.61,7.52,28
39,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.26,-0.06,0.41,0.79,-3.08,-0.56,0.44,5.05,28
40,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.26,-0.03,0.39,0.80,-3.27,-0.40,0.50,4.03,28
41,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.21,-0.05,0.41,0.80,-3.08,-0.53,0.76,3.39,28
42,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.17,-0.04,0.40,0.81,-2.99,-0.50,0.42,2.92,28
43,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.21,-0.06,0.41,0.81,-3.05,-0.64,0.47,2.41,28
44,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.17,-0.05,0.40,0.81,-3.19,-0.48,0.41,3.03,28
45,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.26,-0.05,0.40,0.81,-3.14,-0.41,0.50,3.58,28
46,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.17,-0.04,0.42,0.82,-2.95,-0.81,0.46,4.34,28
47,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.07,-0.09,0.38,0.79,-3.10,-0.27,0.44,5.22,28
48,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.26,-0.04,0.42,0.81,-3.11,-0.53,0.61,9.30,28
49,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.26,-0.07,0.42,0.84,-3.22,-0.44,0.64,6.08,28
50,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.17,-0.06,0.40,0.78,-3.12,-0.64,0.59,4.32,28
51,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.17,-0.03,0.41,0.82,-3.26,-0.36,0.23,5.13,28
52,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.21,-0.06,0.40,0.81,-3.13,-0.50,0.66,5.91,28
53,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.21,-0.03,0.41,0.83,-3.15,-0.35,0.37,8.27,28
54,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.12,-0.05,0.43,0.80,-3.12,-0.51,0.38,4.41,28
55,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.17,-0.04,0.38,0.80,-3.08,-0.30,0.68,8.49,28
56,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.26,-0.00,0.41,0.82,-3.09,-0.13,0.34,6.88,28
57,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.26,-0.06,0.40,0.83,-2.84,-0.20,0.42,5.88,28
58,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.26,-0.02,0.40,0.82,-2.92,-0.47,0.66,9.17,28
59,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.26,-0.05,0.40,0.80,-3.13,-0.34,0.29,5.68,28
60,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.21,-0.03,0.40,0.81,-3.23,-0.70,0.69,3.32,28
61,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.26,-0.07,0.40,0.86,-3.24,-0.46,0.17,6.66,28
62,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.21,-0.05,0.40,0.79,-3.08,-0.37,0.65,9.14,28
63,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.21,-0.00,0.42,0.82,-3.01,-0.57,0.21,5.86,28
64,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.17,-0.05,0.40,0.80,-3.06,-0.51,0.56,0.54,28
65,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.21,-0.02,0.42,0.85,-3.04,-0.40,0.40,6.91,28
66,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.17,-0.06,0.41,0.79,-3.12,-0.38,0.59,4.94,28
67,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.17,-0.07,0.42,0.84,-3.27,-0.70,0.40,4.18,28
68,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.17,-0.04,0.42,0.80,-3.08,-0.24,0.43,5.48,28
69,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.26,-0.03,0.41,0.85,-2.95,-0.66,0.40,6.48,28
70,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.21,-0.05,0.41,0.80,-3.27,-0.49,0.34,4.40,28
71,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.17,-0.04,0.40,0.79,-3.09,-0.75,0.53,4.30,28
72,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.21,-0.04,0.43,0.86,-3.17,-0.16,0.40,5.60,28
73,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.17,-0.07,0.41,0.78,-3.17,-0.40,0.40,5.49,28
74,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.21,-0.05,0.43,0.86,-3.18,-0.71,0.46,3.80,29
75,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.17,-0.04,0.41,0.79,-3.18,-0.62,0.52,2.74,29
76,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.12,-0.03,0.42,0.84,-3.18,-0.38,0.46,4.58,29
77,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.21,-0.05,0.40,0.81,-3.15,-0.61,0.40,3.95,29
78,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.21,-0.02,0.44,0.85,-3.15,-0.50,0.34,3.94,29
79,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.21,-0.07,0.42,0.80,-3.06,-0.50,0.31,6.66,29
80,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.17,-0.04,0.39,0.79,-3.15,-0.57,0.67,3.63,29
81,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.21,-0.04,0.42,0.84,-3.16,-0.42,0.47,5.70,29
82,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.21,-0.04,0.41,0.83,-3.20,-0.56,0.73,5.00,29
83,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.17,-0.06,0.41,0.80,-2.98,-0.35,0.49,5.51,29
84,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.21,-0.07,0.41,0.80,-2.93,-0.64,0.71,5.13,29
85,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.17,-0.00,0.42,0.82,-3.17,-0.17,0.36,6.39,29
86,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.12,-0.05,0.41,0.84,-3.27,-0.11,0.21,8.52,29
87,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.17,-0.05,0.41,0.80,-3.07,-0.48,0.51,4.95,29
88,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.17,-0.06,0.41,0.83,-3.18,-0.50,0.37,4.85,29
89,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.21,-0.04,0.41,0.81,-3.19,-0.54,0.35,3.87,29
90,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.26,-0.02,0.41,0.80,-3.14,-0.34,0.55,7.20,29
91,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.21,-0.08,0.41,0.80,-3.34,-0.52,0.52,4.39,29
92,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.26,-0.03,0.43,0.82,-3.09,-0.61,0.55,8.23,29
93,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.21,-0.01,0.42,0.84,-3.03,-0.42,0.56,4.44,29
94,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.31,-0.08,0.38,0.81,-3.05,-0.43,0.28,4.52,29
95,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.26,-0.04,0.38,0.79,-3.11,-0.73,0.42,0.57,29
96,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.17,-0.03,0.42,0.80,-3.14,-0.53,0.31,4.87,29
97,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.17,-0.03,0.43,0.83,-3.02,-0.14,0.58,5.49,29
98,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.26,-0.05,0.42,0.80,-3.36,-0.08,0.52,4.23,29
99,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.21,-0.07,0.41,0.83,-3.11,-0.23,0.33,4.62,29
100,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.21,-0.05,0.40,0.79,-3.27,-0.49,0.41,4.88,29
101,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.21,-0.04,0.42,0.83,-3.16,-0.19,0.36,3.68,29
102,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.17,-0.07,0.41,0.80,-3.22,-0.42,0.58,8.30,29
103,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.17,-0.05,0.40,0.86,-3.02,-0.60,0.21,6.22,29
104,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.17,-0.06,0.39,0.79,-3.02,-0.42,0.29,6.58,29
105,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.17,-0.07,0.38,0.80,-3.24,-0.56,0.30,7.93,29
106,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.26,-0.03,0.43,0.81,-3.08,-0.44,0.29,5.00,29
107,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.26,-0.07,0.40,0.79,-3.21,-0.37,0.31,7.03,29
108,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.12,-0.03,0.43,0.81,-3.02,-0.38,0.44,3.86,29
109,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.07,-0.05,0.40,0.81,-3.02,-0.68,0.48,4.60,29
110,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.31,-0.02,0.40,0.81,-3.04,-0.47,0.43,4.08,29
111,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.17,-0.06,0.43,0.80,-2.97,-0.60,0.63,9.31,29
112,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.21,-0.06,0.41,0.81,-3.02,1.86,0.43,10.86,29
113,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.26,-0.08,0.39,0.83,-3.04,-0.62,0.34,6.20,29
114,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.12,-0.06,0.40,0.81,-3.23,-0.40,0.49,3.68,29
