time,rotary,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,sht21hum,sht21temp,mputemp,ax,ay,az,gx,gy,gz,shake,s0
0,2,1,1,0,0,0,0,0,0,0,0,37.94,20.64,14.13,-0.44,-0.62,-0.74,-3.27,-0.18,0.25,0.31,14
1,2,1,1,0,0,0,0,0,0,0,0,37.94,20.64,14.08,-0.44,-0.62,-0.74,-3.21,-0.47,0.31,0.76,14
2,2,1,1,0,0,0,0,0,0,0,0,37.94,20.64,14.13,-0.44,-0.61,-0.75,-3.14,-0.36,0.37,2.82,14
3,2,1,1,0,0,0,0,0,0,0,0,37.94,20.64,14.08,-0.41,-0.63,-0.73,-3.15,-0.19,0.09,5.23,14
4,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,14.13,-0.44,-0.60,-0.74,-2.96,-0.53,0.66,8.22,14
5,2,1,1,0,0,0,0,0,0,0,0,37.94,20.64,14.13,-0.43,-0.61,-0.75,-3.04,-0.11,-0.04,17.07,14
6,2,1,1,0,0,0,0,0,0,0,0,37.94,20.64,14.08,-0.44,-0.64,-0.75,-3.01,1.84,0.70,15.75,14
7,2,1,1,0,0,0,0,0,0,0,0,37.94,20.64,14.22,-0.45,-0.62,-0.74,-3.10,-0.26,0.34,8.25,14
8,2,1,1,0,0,0,0,0,0,0,0,37.94,20.64,14.22,-0.47,-0.61,-0.75,-3.28,-0.11,-0.37,1.07,14
9,2,1,1,0,0,0,0,0,0,0,0,37.94,20.64,14.13,-0.46,-0.62,-0.76,-3.37,-0.57,0.47,6.14,14
10,2,1,1,0,0,0,0,0,0,0,0,37.94,20.64,14.18,-0.41,-0.62,-0.75,-3.04,-0.10,0.11,10.53,14
11,2,1,1,0,0,0,0,0,0,0,0,37.94,20.64,14.18,-0.49,-0.58,-0.74,-3.36,-1.92,0.12,16.01,14
12,2,1,1,0,0,0,0,0,0,0,0,37.94,20.64,14.18,-0.47,-0.62,-0.73,-3.21,-0.17,0.40,11.96,14
13,2,1,1,0,0,0,0,0,0,0,0,37.94,20.64,14.13,-0.44,-0.62,-0.73,-3.07,-0.29,0.32,2.78,14
14,2,1,1,0,0,0,0,0,0,0,0,37.94,20.64,14.08,-0.45,-0.61,-0.74,-3.06,-0.38,0.37,1.99,14
15,2,1,1,0,0,0,0,0,0,0,0,37.94,20.64,14.13,-0.45,-0.61,-0.75,-3.02,-0.34,0.33,2.28,14
16,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,14.08,-0.44,-0.62,-0.74,-3.06,-0.31,0.41,2.60,14
17,2,1,1,0,0,0,0,0,0,0,0,37.94,20.64,14.13,-0.44,-0.62,-0.74,-3.24,-0.38,0.42,2.08,14
18,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,14.13,-0.46,-0.64,-0.78,-2.79,-0.38,0.62,2.70,14
19,2,1,1,0,0,0,0,0,0,0,0,37.94,20.64,14.13,-0.42,-0.61,-0.75,-3.22,-0.59,0.40,8.50,14
20,2,1,1,0,0,0,0,0,0,0,0,37.94,20.64,14.13,-0.43,-0.59,-0.76,-2.80,-0.28,-1.92,9.04,14
21,2,1,1,0,0,0,0,0,0,0,0,37.94,20.64,14.13,-0.42,-0.63,-0.75,-3.20,-0.53,0.27,12.23,14
22,2,1,1,0,0,0,0,0,0,0,0,37.94,20.64,14.13,-0.40,-0.61,-0.75,-3.16,-0.55,0.50,9.06,14
23,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,14.08,-0.41,-0.60,-0.73,-3.24,-0.40,0.25,5.60,14
24,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,14.13,-0.46,-0.62,-0.74,-2.99,-0.22,0.50,6.44,14
25,2,1,1,0,0,0,0,0,0,0,0,37.94,20.64,14.08,-0.44,-0.59,-0.74,-3.24,-0.18,0.37,12.55,14
26,2,1,1,0,0,0,0,0,0,0,0,37.94,20.64,14.13,-0.48,-0.62,-0.76,-3.19,-0.37,0.63,6.05,14
27,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,14.04,-0.45,-0.62,-0.76,-3.09,-0.13,0.39,9.78,14
28,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,14.08,-0.47,-0.63,-0.75,-3.27,-0.50,0.37,8.29,14
29,2,1,1,0,0,0,0,0,0,0,0,37.94,20.64,13.99,-0.48,-0.59,-0.73,-3.09,0.02,0.06,9.43,14
30,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,14.08,-0.42,-0.61,-0.74,-3.10,-0.27,0.27,7.44,14
31,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.99,-0.48,-0.58,-0.74,-3.02,-0.01,0.17,8.50,14
32,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,14.08,-0.48,-0.61,-0.73,-3.26,-0.53,0.42,7.61,14
33,2,1,1,0,0,0,0,0,0,0,0,37.94,20.64,14.08,-0.45,-0.61,-0.75,-3.10,-0.18,0.40,9.90,14
34,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,14.13,-0.43,-0.61,-0.78,-3.08,-0.35,0.33,5.22,14
35,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,14.18,-0.49,-0.60,-0.71,-3.07,-0.66,0.47,5.20,14
36,2,1,1,0,0,0,0,0,0,0,0,37.94,20.64,13.99,-0.41,-0.60,-0.77,-3.18,-0.31,0.07,8.12,14
37,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.99,-0.44,-0.61,-0.75,-3.11,-0.40,0.31,3.05,14
38,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.94,-0.45,-0.62,-0.75,-3.09,-0.26,0.43,2.07,14
39,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.99,-0.45,-0.61,-0.75,-3.05,-0.30,0.47,0.12,14
40,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.99,-0.44,-0.60,-0.74,-3.07,-0.73,0.02,2.41,14
41,2,1,1,0,0,0,0,0,0,0,0,37.94,20.64,14.04,-0.49,-0.62,-0.72,-3.00,-1.77,0.22,7.06,14
42,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.99,-0.42,-0.61,-0.75,-3.06,-0.68,0.47,8.65,14
43,2,1,1,0,0,0,0,0,0,0,0,37.94,20.64,13.99,-0.42,-0.60,-0.71,-3.25,1.88,-1.85,11.76,14
44,2,1,1,0,0,0,0,0,0,0,0,37.94,20.64,13.94,-0.42,-0.65,-0.78,-2.96,-0.53,0.50,14.96,14
45,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,14.08,-0.48,-0.57,-0.71,-3.27,-0.12,0.21,9.16,14
46,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.99,-0.46,-0.62,-0.76,-3.18,-0.30,0.61,10.27,14
47,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,14.04,-0.43,-0.62,-0.74,-3.11,-0.41,-0.06,7.21,14
48,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,14.04,-0.48,-0.63,-0.77,-2.92,-0.26,0.82,6.39,14
49,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.94,-0.45,-0.63,-0.73,-3.18,-0.63,0.19,8.96,14
50,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,14.65,-0.46,-0.61,-0.74,-3.05,-0.44,0.72,7.31,14
51,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.89,-0.44,-0.63,-0.74,-3.04,-1.95,0.44,7.62,14
52,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.94,-0.44,-0.62,-0.76,-3.15,-0.21,0.44,6.89,14
53,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.94,-0.43,-0.62,-0.76,-3.18,-0.18,0.50,5.24,14
54,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.99,-0.48,-0.60,-0.71,-3.10,-0.34,0.30,4.83,14
55,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.99,-0.45,-0.63,-0.75,-2.92,-0.05,0.28,9.21,14
56,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,14.04,-0.45,-0.64,-0.77,-2.94,-0.27,0.56,6.86,14
57,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.19,-0.42,-0.61,-0.71,-3.23,-0.42,0.21,6.28,14
58,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.99,-0.47,-0.61,-0.75,-3.07,-0.15,0.53,4.62,14
59,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.24,-0.45,-0.61,-0.72,-3.18,-0.31,0.02,9.25,14
60,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,14.04,-0.44,-0.60,-0.78,-3.13,-0.54,0.56,10.85,14
61,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.94,-0.44,-0.63,-0.72,-3.11,-1.93,0.17,7.11,14
62,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.94,-0.44,-0.59,-0.75,-3.32,-0.25,0.55,8.15,14
63,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.94,-0.44,-0.60,-0.77,-2.90,-0.46,0.08,7.21,14
64,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.99,-0.47,-0.57,-0.74,-3.25,-0.53,0.42,10.38,14
65,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.99,-0.47,-0.60,-0.72,-3.17,-0.28,0.34,8.64,14
66,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.89,-0.44,-0.63,-0.77,-3.12,-0.04,0.68,5.28,14
67,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.89,-0.47,-0.57,-0.73,-3.07,-0.28,0.27,10.34,14
68,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.99,-0.44,-0.60,-0.74,-3.09,1.90,0.56,8.25,14
69,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,14.65,-0.44,-0.62,-0.75,-3.05,-0.19,0.22,7.52,14
70,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.85,-0.44,-0.60,-0.75,-3.07,-0.66,0.48,0.78,14
71,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.85,-0.47,-0.60,-0.76,-2.91,-0.51,0.73,5.17,14
72,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.19,-0.42,-0.61,-0.72,-3.38,-0.31,0.40,9.77,14
73,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.89,-0.42,-0.65,-0.74,-2.99,-0.58,0.62,4.75,15
74,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.85,-0.45,-0.61,-0.74,-3.17,-0.27,0.46,7.06,15
75,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.85,-0.44,-0.63,-0.76,-2.86,-0.31,0.83,12.15,15
76,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.89,-0.41,-0.63,-0.74,-3.11,-0.31,0.10,10.16,15
77,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.94,-0.48,-0.61,-0.78,-3.08,-0.28,0.66,6.61,15
78,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.80,-0.43,-0.61,-0.73,-3.05,-0.27,0.06,5.93,15
79,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.89,-0.46,-0.56,-0.78,-3.15,-0.27,0.45,5.96,15
80,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.19,-0.44,-0.65,-0.77,-3.10,-0.26,0.31,4.33,15
81,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.85,-0.45,-0.61,-0.74,-3.13,-0.23,0.38,8.29,15
82,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.89,-0.45,-0.63,-0.77,-3.18,-0.34,0.32,5.61,15
83,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.24,-0.47,-0.64,-0.76,-2.90,-0.24,0.63,12.95,15
84,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.85,-0.45,-0.61,-0.74,-3.40,-0.41,0.31,5.89,15
85,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.80,-0.45,-0.61,-0.76,-3.05,-0.78,0.34,8.37,15
86,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.19,-0.42,-0.58,-0.71,-3.23,1.63,0.24,7.26,15
87,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.80,-0.43,-0.62,-0.78,-2.78,-0.62,0.31,12.20,15
88,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.85,-0.45,-0.62,-0.73,-3.25,-0.68,0.12,13.92,15
89,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,14.60,-0.47,-0.61,-0.78,-2.92,-0.21,0.40,8.64,15
90,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.85,-0.43,-0.60,-0.73,-3.19,1.80,0.31,9.49,15
91,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.85,-0.49,-0.62,-0.76,-3.02,-0.40,0.62,9.18,15
92,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.89,-0.44,-0.62,-0.76,-3.15,-1.79,0.22,6.54,15
93,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.89,-0.44,-0.62,-0.74,-3.05,-0.66,0.40,11.68,15
94,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.89,-0.44,-0.63,-0.76,-2.80,-0.30,0.20,4.17,15
95,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.89,-0.44,-0.59,-0.75,-3.05,-0.53,0.44,8.02,15
96,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.80,-0.44,-0.63,-0.76,-2.89,-0.42,0.32,10.54,15
97,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.85,-0.45,-0.62,-0.78,-3.02,-0.16,0.44,10.60,15
98,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,14.60,-0.44,-0.60,-0.73,-3.15,-0.41,0.20,6.42,15
99,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.85,-0.44,-0.62,-0.78,-3.21,-0.25,0.68,6.44,15
100,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.85,-0.42,-0.63,-0.73,-3.02,-0.63,0.21,6.38,15
101,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.80,-0.42,-0.60,-0.74,-3.14,-0.33,0.40,0.66,15
102,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.80,-0.45,-0.62,-0.74,-3.19,-0.24,0.49,5.35,15
103,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,14.65,-0.42,-0.59,-0.76,-3.01,-0.86,0.13,10.23,15
104,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.80,-0.47,-0.59,-0.76,-3.10,-0.18,0.45,7.38,15
105,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.75,-0.45,-0.62,-0.73,-3.19,-0.58,0.41,8.50,15
106,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.75,-0.44,-0.65,-0.73,-3.02,-0.46,0.58,4.91,15
107,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.75,-0.44,-0.58,-0.72,-3.34,-0.15,0.15,12.76,15
108,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.80,-0.46,-0.61,-0.76,-3.08,-0.51,0.45,6.31,15
109,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.80,-0.43,-0.64,-0.73,-3.15,-0.11,1.86,7.63,15
110,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.89,-0.41,-0.61,-0.74,-3.01,-0.59,0.56,12.21,15
111,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.85,-0.40,-0.64,-0.74,-3.18,-0.35,-0.08,11.46,15
112,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.80,-0.44,-0.63,-0.77,-3.03,-0.69,0.68,6.38,15
113,2,1,1,0,0,0,0,0,0,0,0,37.94,21.31,13.80,-0.41,-0.63,-0.72,-3.03,-0.34,0.08,5.36,15
114,2,1,1,0,0,0,0,0,0,0,0,37.45,21.31,13.75,-0.45,-0.59,-0.75,-3.05,-1.90,0.20,6.81,15
