time,rotary,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,sht21hum,sht21temp,mputemp,ax,ay,az,gx,gy,gz,shake,s0
1,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.51,-0.43,-0.63,-0.73,-3.08,-0.39,0.40,0.08,11
2,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.51,-0.44,-0.64,-0.74,-3.19,-0.37,0.43,2.61,11
3,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.55,-0.44,-0.64,-0.73,-3.08,-0.33,0.55,3.47,11
4,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.51,-0.42,-0.64,-0.73,-3.14,-0.31,0.32,2.76,11
5,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.46,-0.45,-0.63,-0.72,-3.07,-0.26,0.27,0.20,11
6,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.46,-0.46,-0.64,-0.70,-3.44,1.51,0.26,14.12,11
7,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.51,-0.54,-0.65,-0.75,-3.28,-1.93,0.76,13.91,11
8,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.41,-0.46,-0.64,-0.74,-3.31,-1.70,0.67,9.62,11
9,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.46,-0.42,-0.63,-0.70,-3.24,-0.50,0.60,12.23,11
10,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.46,-0.50,-0.60,-0.72,-3.06,-0.21,0.40,15.20,11
11,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.51,-0.41,-0.64,-0.74,-3.02,-0.98,0.31,7.36,11
12,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.41,-0.45,-0.64,-0.72,-3.20,-0.30,0.15,12.24,11
13,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.55,-0.44,-0.64,-0.73,-3.02,-0.06,0.42,10.29,11
14,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.41,-0.48,-0.62,-0.75,-3.06,0.51,0.42,10.12,11
15,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.41,-0.44,-0.63,-0.73,-2.90,-0.56,0.31,5.86,11
16,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.51,-0.45,-0.64,-0.73,-3.14,-0.20,0.44,2.52,11
17,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.55,-0.43,-0.63,-0.72,-3.02,-0.34,0.37,2.87,11
18,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.55,-0.44,-0.64,-0.74,-3.07,-0.21,0.44,2.11,11
19,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.41,-0.44,-0.64,-0.73,-3.03,-0.40,0.40,2.72,11
20,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.41,-0.44,-0.63,-0.72,-3.15,-0.39,0.48,2.38,11
21,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.51,-0.43,-0.67,-0.74,-2.82,-0.15,0.44,7.89,11
22,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.46,-0.43,-0.60,-0.67,-3.19,-0.34,0.36,5.78,11
23,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.55,-0.45,-0.60,-0.75,-3.15,-0.01,0.34,8.15,11
24,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.46,-0.48,-0.60,-0.73,-3.41,-0.60,0.30,6.40,11
25,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.51,-0.43,-0.66,-0.76,-3.05,-0.60,0.60,5.57,11
26,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.46,-0.45,-0.61,-0.73,-3.19,-0.13,0.20,8.51,11
27,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.46,-0.45,-0.69,-0.72,-2.91,-0.49,0.70,6.99,11
28,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.37,-0.42,-0.58,-0.73,-3.37,-0.34,0.69,8.56,11
29,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.46,-0.48,-0.66,-0.71,-2.96,-0.05,0.63,7.90,11
30,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.51,-0.44,-0.60,-0.73,-3.16,-0.66,0.60,6.26,11
31,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.46,-0.44,-0.67,-0.73,-3.06,-0.29,0.66,7.05,11
32,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.46,-0.41,-0.63,-0.75,-3.05,-0.41,0.21,7.47,11
33,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.51,-0.48,-0.67,-0.73,-2.90,-0.36,0.74,5.74,11
34,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.37,-0.47,-0.58,-0.73,-3.01,-0.21,0.28,8.29,11
35,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.37,-0.48,-0.62,-0.75,-3.02,-0.27,0.40,6.71,11
36,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.46,-0.46,-0.59,-0.70,-3.25,-0.05,0.37,0.57,11
37,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.51,-0.43,-0.65,-0.78,-2.90,-0.35,0.66,5.55,11
38,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.46,-0.41,-0.67,-0.71,-3.08,-0.15,0.17,7.93,11
39,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.51,-0.41,-0.64,-0.72,-3.10,-0.60,0.43,6.80,11
40,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.51,-0.48,-0.64,-0.72,-3.06,-1.81,0.42,7.26,11
41,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.51,-0.44,-0.65,-0.73,-3.13,-0.15,0.35,5.02,11
42,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.46,-0.44,-0.65,-0.72,-2.84,-0.53,0.53,3.73,11
43,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.60,-0.44,-0.64,-0.73,-2.93,-0.38,0.34,3.86,11
44,2,1,1,0,0,0,0,0,0,0,0,36.96,20.64,14.46,-0.45,-0.65,-0.73,-3.06,-0.39,0.61,6.08,11
