time,rotary,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,sht21hum,sht21temp,mputemp,ax,ay,az,gx,gy,gz,shake,s0
0,2,1,1,0,0,0,0,0,0,0,0,38.91,22.66,15.40,-0.43,-0.68,-0.72,-3.71,-0.50,1.27,1.99,16
1,2,1,1,0,0,0,0,0,0,0,0,38.91,22.66,15.35,-0.43,-0.62,-0.70,-2.89,-1.02,0.73,1.97,16
2,2,1,1,0,0,0,0,0,0,0,0,38.91,22.66,14.69,-0.45,-0.65,-0.69,-3.35,0.07,1.05,5.75,16
3,2,1,1,0,0,0,0,0,0,0,0,38.91,22.66,15.31,-0.37,-0.60,-0.70,-3.62,-0.48,-0.45,8.27,16
4,2,1,1,0,0,0,0,0,0,0,0,38.43,22.66,14.69,-0.42,-0.65,-0.73,-3.10,-0.53,0.48,3.50,16
5,2,1,1,0,0,0,0,0,0,0,0,38.43,22.66,16.15,-0.41,-0.65,-0.71,-2.85,-0.93,1.88,5.68,16
6,2,1,1,0,0,0,0,0,0,0,0,38.43,22.66,14.69,-0.39,-0.69,-0.78,-2.63,-0.57,-1.91,14.86,16
7,2,1,1,0,0,0,0,0,0,0,0,38.43,22.66,16.06,-0.45,-0.68,-0.74,-3.09,0.05,0.78,21.44,16
8,2,1,1,0,0,0,0,0,0,0,0,38.43,22.66,15.45,-0.48,-0.66,-0.71,-3.50,0.04,0.66,17.38,16
9,2,1,1,0,0,0,0,0,0,0,0,38.43,22.66,16.15,-0.45,-0.63,-0.72,-3.10,-0.55,0.33,14.97,16
10,2,1,1,0,0,0,0,0,0,0,0,38.43,22.66,14.74,-0.38,-0.68,-0.75,-2.96,-0.73,0.47,16.57,16
11,2,1,1,0,0,0,0,0,0,0,0,38.43,22.66,14.69,-0.44,-0.65,-0.75,-3.01,-0.08,0.67,15.28,16
12,2,1,1,0,0,0,0,0,0,0,0,38.43,22.66,14.74,-0.42,-0.69,-0.72,-3.15,0.24,1.18,21.66,16
13,2,1,1,0,0,0,0,0,0,0,0,38.43,22.66,14.74,-0.48,-0.67,-0.71,-3.38,1.60,0.69,22.52,16
14,2,1,1,0,0,0,0,0,0,0,0,38.43,22.66,14.69,-0.40,-0.68,-0.77,-2.94,-0.60,0.10,18.48,16
15,2,1,1,0,0,0,0,0,0,0,0,38.43,22.66,16.15,-0.44,-0.65,-0.72,-3.09,-0.57,0.48,8.32,16
16,2,1,1,0,0,0,0,0,0,0,0,38.43,22.66,16.11,-0.43,-0.65,-0.72,-3.34,-0.40,0.40,2.36,16
17,2,1,1,0,0,0,0,0,0,0,0,38.43,22.66,16.15,-0.45,-0.65,-0.73,-3.13,-0.44,0.35,2.06,16
18,2,1,1,0,0,0,0,0,0,0,0,38.43,22.66,15.59,-0.42,-0.65,-0.73,-3.13,-0.45,0.41,2.37,16
19,2,1,1,0,0,0,0,0,0,0,0,38.43,22.66,16.06,-0.42,-0.65,-0.73,-3.29,-0.47,0.45,2.01,16
20,2,1,1,0,0,0,0,0,0,0,0,38.43,22.66,16.15,-0.44,-0.65,-0.73,-3.12,-0.48,0.44,2.49,16
21,2,1,1,0,0,0,0,0,0,0,0,38.43,22.66,15.45,-0.46,-0.65,-0.76,-3.02,-0.09,0.97,16.77,16
22,2,1,1,0,0,0,0,0,0,0,0,38.43,22.66,14.69,-0.42,-0.64,-0.69,-2.92,-0.42,0.72,15.04,16
23,2,1,1,0,0,0,0,0,0,0,0,38.43,22.66,14.69,-0.48,-0.67,-0.74,-2.65,-0.47,1.08,12.91,16
24,2,1,1,0,0,0,0,0,0,0,0,38.43,22.66,16.15,-0.43,-0.62,-0.73,-3.23,-0.44,0.53,6.16,16
25,2,1,1,0,0,0,0,0,0,0,0,38.43,22.66,15.45,-0.48,-0.64,-0.78,-3.01,-0.38,0.82,8.27,16
