time,rotary,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,sht21hum,sht21temp,mputemp,ax,ay,az,gx,gy,gz,shake,s0
0,11,1,0,1,0,0,1,0,0,0,0,33.54,21.99,14.98,-0.04,0.16,0.89,-3.27,-0.51,0.50,0.36,125
1,11,1,0,1,0,0,1,0,0,0,0,33.54,21.99,14.88,-0.05,0.16,0.89,-3.18,-0.50,0.47,0.62,125
2,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.93,-0.05,0.16,0.89,-3.16,-0.18,0.49,2.51,125
3,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.88,-0.02,0.17,0.89,-3.36,-0.15,0.69,5.23,125
4,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.84,-0.05,0.11,0.88,-3.25,-1.06,0.62,14.89,125
5,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.98,-0.05,0.21,0.94,-2.85,-0.89,0.66,14.43,125
6,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.88,-0.06,0.19,0.89,-3.09,-1.95,0.36,8.12,125
7,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.84,-0.04,0.18,0.94,-3.21,-0.59,0.50,11.62,125
8,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.84,0.02,0.25,0.93,-2.73,-0.18,0.69,8.57,125
9,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.88,-0.05,0.19,0.95,-3.02,-0.38,0.41,9.97,125
10,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.84,-0.05,0.21,0.90,-3.51,-0.19,0.33,8.82,125
11,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.93,-0.08,0.16,0.87,-3.13,-1.79,0.71,12.05,125
12,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.93,-0.06,0.15,0.90,-3.31,-0.08,0.31,13.15,125
13,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.93,-0.04,0.16,0.89,-3.24,-0.34,0.54,4.51,125
14,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.93,-0.06,0.16,0.91,-3.07,-0.48,0.47,3.27,125
15,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.98,-0.04,0.16,0.90,-3.21,-0.42,0.43,3.34,125
16,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.98,-0.05,0.17,0.90,-3.27,-0.49,0.44,2.67,125
17,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.98,-0.04,0.14,0.89,-3.21,-0.50,0.39,3.76,125
18,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.98,-0.05,0.16,0.90,-3.18,-0.37,0.31,2.22,125
19,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.88,-0.04,0.17,0.91,-3.04,0.15,0.59,9.51,125
20,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.88,-0.06,0.14,0.87,-2.97,-0.52,0.62,17.01,125
21,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.79,-0.05,0.19,0.90,-3.13,-0.66,-1.86,9.87,125
22,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.93,-0.06,0.15,0.91,-3.15,-0.34,0.53,10.30,125
23,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.88,-0.09,0.18,0.90,-3.10,0.11,0.63,9.21,125
24,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.93,-0.05,0.17,0.88,-3.09,-0.42,0.47,9.65,125
25,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.93,-0.04,0.14,0.90,-3.09,-0.32,0.53,8.24,125
26,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.84,-0.03,0.12,0.87,-3.08,-0.37,0.37,9.05,125
27,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.98,-0.04,0.12,0.90,-2.97,1.76,0.33,14.89,125
28,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,15.02,-0.06,0.15,0.87,-3.02,-0.54,0.69,13.16,125
29,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.98,-0.04,0.16,0.89,-2.90,-0.70,0.26,11.06,125
30,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.98,-0.02,0.16,0.91,-2.96,-0.56,0.63,0.60,125
31,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.79,-0.02,0.14,0.88,-3.34,1.90,0.23,11.00,125
32,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.98,-0.05,0.15,0.86,-3.31,-0.81,0.63,16.57,125
33,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.88,-0.04,0.16,0.92,-2.97,1.89,0.17,11.59,125
34,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.84,-0.06,0.17,0.86,-3.36,-0.58,1.05,12.51,125
35,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.93,-0.05,0.15,0.90,-2.92,-0.14,0.28,14.61,125
36,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.88,-0.04,0.19,0.89,-3.31,-0.62,0.85,14.70,125
37,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.88,-0.05,0.21,0.90,-3.24,-0.03,0.47,11.44,125
38,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.88,-0.04,0.17,0.88,-3.15,-0.60,0.64,11.29,125
39,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.98,-0.04,0.17,0.93,-3.18,-0.19,0.50,9.43,125
40,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.84,-0.06,0.15,0.87,-3.21,-0.30,0.45,10.81,125
41,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.93,-0.03,0.14,0.90,-3.11,-0.32,0.27,9.57,125
42,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.79,-0.05,0.17,0.91,-3.24,-0.53,0.44,8.23,125
43,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.79,-0.05,0.13,0.88,-3.20,-0.44,0.36,10.10,125
44,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.88,-0.03,0.16,0.90,-3.04,1.80,0.30,10.62,125
45,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.93,-0.05,0.15,0.87,-3.12,-0.62,0.54,12.33,125
46,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.79,-0.01,0.12,0.90,-3.13,1.90,0.63,14.99,125
47,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.88,-0.07,0.16,0.91,-3.20,-0.57,0.53,15.12,125
48,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.93,-0.02,0.15,0.91,-3.24,-0.11,0.34,8.71,125
49,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.88,-0.04,0.17,0.85,-3.05,-0.71,0.63,14.23,125
50,11,1,0,1,0,0,1,0,0,0,0,33.05,22.66,14.93,-0.03,0.13,0.92,-3.12,1.95,0.09,12.77,125
51,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.88,-0.04,0.17,0.90,-3.21,-0.82,0.74,19.11,125
52,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.93,-0.05,0.21,0.90,-2.83,1.87,0.29,12.87,125
53,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.84,-0.03,0.13,0.90,-3.21,-0.88,0.87,11.89,125
54,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.84,-0.03,0.13,0.89,-2.89,1.95,0.49,11.36,125
55,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.98,-0.02,0.15,0.90,-3.14,-0.81,0.93,11.38,125
56,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.84,-0.07,0.18,0.93,-3.24,-0.02,0.51,10.40,125
57,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.93,-0.02,0.15,0.90,-2.96,-0.71,0.69,10.55,125
58,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.88,-0.07,0.11,0.87,-3.05,-1.95,0.23,11.87,125
59,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.79,-0.03,0.16,0.89,-2.92,-0.69,0.56,10.15,125
60,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.88,-0.08,0.18,0.90,-2.98,-0.39,0.53,13.95,125
61,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.88,-0.04,0.19,0.92,-3.16,1.76,0.68,2.53,125
62,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.88,-0.05,0.14,0.89,-3.03,-0.78,0.67,11.68,125
63,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.88,-0.05,0.18,0.92,-3.05,-0.15,0.41,18.47,125
64,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.88,-0.05,0.17,0.91,-3.04,-0.50,0.40,9.48,125
65,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.84,-0.06,0.16,0.90,-3.28,-0.48,0.69,9.68,125
66,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.84,-0.02,0.19,0.88,-3.17,0.19,0.43,12.55,125
67,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.88,-0.03,0.14,0.85,-3.03,-1.18,0.81,11.54,125
68,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.93,-0.06,0.18,0.91,-3.22,-1.87,0.00,13.03,125
69,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.88,-0.04,0.15,0.93,-3.22,-0.56,0.63,11.17,125
70,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.93,-0.07,0.18,0.89,-3.27,-0.13,0.60,8.46,125
71,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.79,-0.04,0.18,0.91,-2.85,1.93,0.44,11.09,125
72,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.79,-0.03,0.14,0.87,-3.13,-0.63,0.66,11.47,125
73,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.84,-0.01,0.16,0.86,-3.17,-0.03,0.14,8.72,125
74,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.88,-0.06,0.15,0.89,-3.07,-0.08,0.32,11.74,125
75,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.88,-0.03,0.15,0.92,-3.16,-0.47,0.69,13.52,125
76,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.93,-0.04,0.18,0.88,-2.91,-0.66,0.46,12.31,125
77,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.79,-0.06,0.16,0.92,-2.87,0.62,0.05,13.15,125
78,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.79,-0.03,0.19,0.92,-3.03,-0.95,0.84,12.40,125
79,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.79,-0.08,0.18,0.91,-3.17,-1.75,0.14,10.47,125
80,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.79,-0.02,0.15,0.88,-2.99,-0.35,0.63,12.07,125
81,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.79,-0.03,0.14,0.89,-3.16,-0.65,0.37,14.52,125
82,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.84,-0.06,0.17,0.91,-3.05,0.45,0.28,12.28,125
83,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.84,-0.04,0.15,0.91,-2.86,-0.92,0.66,11.17,125
84,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.84,-0.06,0.16,0.93,-3.24,0.09,0.15,14.68,125
85,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.79,-0.04,0.16,0.89,-3.09,-0.79,0.40,10.11,125
86,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.88,-0.06,0.12,0.90,-3.08,-0.18,0.42,9.96,125
87,11,1,0,1,0,0,1,0,0,0,0,33.05,22.66,14.74,-0.05,0.17,0.91,-2.83,1.85,0.21,11.22,125
88,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.84,-0.02,0.11,0.89,-2.91,-1.08,0.62,16.92,125
89,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.74,-0.05,0.15,0.93,-3.08,0.59,0.01,16.93,125
90,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.69,-0.05,0.14,0.89,-3.04,-1.06,0.60,15.62,125
91,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.93,-0.04,0.17,0.93,-2.79,0.47,0.26,16.23,125
92,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.79,-0.03,0.17,0.91,-3.01,-0.65,0.50,1.63,125
93,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.79,-0.05,0.17,0.92,-3.22,0.11,0.52,8.61,125
94,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.74,-0.04,0.16,0.90,-3.21,-0.72,0.78,14.15,125
95,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.79,-0.07,0.15,0.92,-2.91,0.21,0.44,8.83,125
96,11,1,0,1,0,0,1,0,0,0,0,33.05,21.99,14.79,-0.06,0.17,0.88,-3.24,-1.11,0.56,13.91,125
