time,rotary,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,sht21hum,sht21temp,mputemp,ax,ay,az,gx,gy,gz,shake,s0
0,1,1,1,0,0,0,0,1,0,0,0,36.47,25.36,17.94,-0.44,-0.43,-0.90,-3.08,-0.45,0.48,0.18,1303
1,1,1,1,0,0,0,0,1,0,0,0,36.47,25.36,17.89,-0.44,-0.42,-0.89,-3.17,-0.39,0.43,0.39,1303
2,1,1,1,0,0,0,0,1,0,0,0,36.47,25.36,17.85,-0.45,-0.43,-0.89,-3.11,-0.34,0.42,4.04,1303
3,1,1,1,0,0,0,0,1,0,0,0,36.47,25.36,17.80,-0.45,-0.42,-0.90,-3.00,-0.38,0.08,9.95,1303
4,1,1,1,0,0,0,0,1,0,0,0,36.47,25.36,17.80,-0.46,-0.40,-0.88,-3.11,0.74,0.68,10.20,1303
5,1,1,1,0,0,0,0,1,0,0,0,36.47,25.36,17.85,-0.46,-0.41,-0.91,-3.20,-0.16,0.47,12.59,1303
6,1,1,1,0,0,0,0,1,0,0,0,36.47,25.36,17.94,-0.46,-0.42,-0.88,-3.13,-0.47,-0.28,5.85,1303
7,1,1,1,0,0,0,0,1,0,0,0,36.47,25.36,17.89,-0.43,-0.42,-0.88,-3.15,-0.18,0.38,11.52,1303
8,1,1,1,0,0,0,0,1,0,0,0,35.98,25.36,17.80,-0.45,-0.46,-0.91,-3.42,-0.36,0.27,6.14,1303
9,1,1,1,0,0,0,0,1,0,0,0,35.98,25.36,17.85,-0.45,-0.45,-0.90,-3.10,-0.40,0.35,8.33,1303
10,1,1,1,0,0,0,0,1,0,0,0,35.98,25.36,17.89,-0.42,-0.46,-0.93,-3.11,-0.79,0.22,8.35,1303
11,1,1,1,0,0,0,0,1,0,0,0,35.98,25.36,17.85,-0.41,-0.44,-0.90,-3.16,-0.56,0.03,9.20,1303
12,1,1,1,0,0,0,0,1,0,0,0,35.98,25.36,17.80,-0.46,-0.42,-0.87,-3.18,-0.59,0.55,12.53,1303
13,1,1,1,0,0,0,0,1,0,0,0,35.98,25.36,17.75,-0.45,-0.44,-0.91,-3.18,-0.56,0.50,3.77,1303
14,1,1,1,0,0,0,0,1,0,0,0,35.98,25.36,17.89,-0.45,-0.43,-0.88,-3.28,-0.39,0.43,2.61,1303
15,1,1,1,0,0,0,0,1,0,0,0,35.98,25.36,17.85,-0.44,-0.43,-0.88,-3.37,-0.31,0.56,4.01,1303
16,1,1,1,0,0,0,0,1,0,0,0,35.98,25.36,17.89,-0.45,-0.43,-0.89,-3.31,-0.40,0.40,2.80,1303
17,1,1,1,0,0,0,0,1,0,0,0,35.98,25.36,17.80,-0.45,-0.43,-0.89,-3.27,-0.46,0.52,2.63,1303
18,1,1,1,0,0,0,0,1,0,0,0,35.98,25.36,17.75,-0.45,-0.42,-0.90,-3.11,-0.37,-0.10,2.98,1303
19,1,1,1,0,0,0,0,1,0,0,0,35.98,25.36,17.89,-0.43,-0.41,-0.87,-3.17,-0.60,0.77,10.78,1303
20,1,1,1,0,0,0,0,1,0,0,0,35.98,25.36,17.75,-0.48,-0.43,-0.86,-3.24,0.15,0.40,12.16,1303
21,1,1,1,0,0,0,0,1,0,0,0,35.98,25.36,17.80,-0.45,-0.43,-0.89,-3.30,-0.43,0.69,9.13,1303
