time,rotary,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,sht21hum,sht21temp,mputemp,ax,ay,az,gx,gy,gz,shake,s0
1,3,1,1,0,0,0,0,0,0,0,0,35.98,20.64,14.04,-0.40,-0.81,-0.51,-3.21,-0.21,0.43,0.27,17
2,3,1,1,0,0,0,0,0,0,0,0,35.98,20.64,14.13,-0.40,-0.81,-0.51,-3.07,-0.27,0.34,1.99,17
3,3,1,1,0,0,0,0,0,0,0,0,35.98,20.64,14.04,-0.39,-0.81,-0.51,-3.02,-0.32,0.40,1.99,17
4,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,14.04,-0.41,-0.81,-0.51,-2.98,-0.42,0.49,2.07,17
5,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,14.08,-0.42,-0.80,-0.50,-3.52,1.73,0.92,10.98,17
6,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,14.04,-0.32,-0.81,-0.55,-2.82,-1.69,0.14,22.06,17
7,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,13.99,-0.43,-0.77,-0.50,-2.90,-0.33,-1.95,22.74,17
8,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,14.13,-0.40,-0.86,-0.52,-3.24,0.39,1.17,22.27,17
9,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,13.99,-0.44,-0.82,-0.50,-3.16,0.49,0.99,20.94,17
10,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,14.08,-0.45,-0.81,-0.45,-3.35,1.93,0.62,26.77,17
11,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,14.13,-0.36,-0.80,-0.47,-3.23,-1.05,0.57,27.64,17
12,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,14.13,-0.33,-0.83,-0.53,-3.21,-0.91,-0.10,31.68,17
13,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,14.08,-0.41,-0.79,-0.52,-2.51,-0.93,0.53,18.63,17
14,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,14.08,-0.47,-0.80,-0.51,-2.95,-1.57,1.03,24.95,17
15,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,14.04,-0.41,-0.81,-0.51,-3.01,-0.50,0.41,12.03,17
16,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,14.13,-0.42,-0.82,-0.50,-3.01,-0.27,0.40,2.52,17
17,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,13.99,-0.40,-0.82,-0.51,-3.07,-0.45,0.41,2.95,17
18,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,14.13,-0.40,-0.83,-0.50,-3.01,-0.47,0.50,2.07,17
19,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,14.08,-0.40,-0.81,-0.50,-3.30,-0.35,0.57,2.68,17
20,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,14.08,-0.40,-0.81,-0.51,-2.97,-0.44,0.41,2.64,17
21,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,14.08,-0.40,-0.79,-0.52,-2.50,-0.40,0.80,10.83,17
22,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,14.08,-0.43,-0.77,-0.47,-3.17,-0.31,0.61,18.83,17
23,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,14.08,-0.46,-0.79,-0.53,-3.03,-0.34,0.36,0.53,17
24,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,14.04,-0.35,-0.79,-0.51,-3.24,-0.85,0.53,14.65,17
25,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,13.99,-0.46,-0.82,-0.52,-3.63,0.19,1.08,16.13,17
26,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,14.08,-0.40,-0.85,-0.54,-2.81,-0.34,0.34,9.73,17
27,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,14.08,-0.39,-0.80,-0.51,-3.23,-0.61,-0.09,12.83,17
28,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,14.13,-0.46,-0.81,-0.49,-3.11,0.21,0.82,11.32,17
29,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,13.99,-0.43,-0.84,-0.50,-3.14,0.10,0.54,11.98,17
30,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,13.99,-0.43,-0.77,-0.49,-3.16,-0.48,0.52,13.16,17
31,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,13.94,-0.36,-0.83,-0.53,-3.18,-0.48,0.37,10.90,17
32,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,14.04,-0.41,-0.78,-0.47,-3.05,-1.88,0.59,8.66,17
33,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,14.08,-0.46,-0.82,-0.51,-3.44,1.81,0.64,12.92,17
34,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,14.04,-0.37,-0.85,-0.53,-3.29,-0.24,0.23,11.87,17
35,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,14.04,-0.39,-0.80,-0.49,-3.53,-0.47,0.41,6.31,17
36,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,14.13,-0.45,-0.79,-0.53,-2.47,-0.21,0.63,9.32,17
37,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,14.04,-0.42,-0.80,-0.51,-3.25,-0.23,0.24,15.14,17
38,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,14.04,-0.45,-0.87,-0.52,-2.71,-0.32,0.56,17.03,17
39,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,14.18,-0.38,-0.79,-0.52,-3.27,-0.45,0.34,8.75,17
40,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,14.08,-0.40,-0.81,-0.51,-3.11,-0.54,0.46,6.00,17
41,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,14.08,-0.40,-0.81,-0.51,-3.06,-0.36,0.44,2.86,17
42,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,14.08,-0.40,-0.80,-0.51,-3.22,-0.37,0.40,2.05,17
43,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,14.13,-0.46,-0.82,-0.50,-2.80,-1.89,0.53,16.33,17
44,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,14.18,-0.41,-0.80,-0.47,-3.21,-0.69,0.24,8.97,17
45,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,14.04,-0.41,-0.82,-0.51,-3.48,-0.36,0.37,10.25,17
46,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,14.04,-0.35,-0.82,-0.52,-2.91,-0.13,0.17,8.23,17
47,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,14.13,-0.42,-0.78,-0.50,-3.45,-0.26,0.49,6.88,17
48,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,14.08,-0.40,-0.80,-0.52,-2.99,-0.48,0.59,12.94,17
49,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,13.99,-0.38,-0.81,-0.50,-3.16,-0.31,0.31,9.59,17
50,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,14.13,-0.42,-0.75,-0.52,-2.93,-0.44,0.20,12.09,17
51,3,1,1,0,0,0,0,0,0,0,0,35.50,20.64,14.18,-0.41,-0.81,-0.50,-3.24,-0.41,1.95,8.74,17
