time,rotary,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,sht21hum,sht21temp,mputemp,ax,ay,az,gx,gy,gz,shake,s0
0,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.02,-0.04,0.45,0.80,-3.05,-0.33,0.30,0.55,15
1,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.02,-0.03,0.45,0.80,-3.19,-0.30,0.38,0.88,15
2,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.07,-0.03,0.45,0.80,-3.12,-0.46,0.29,2.14,16
3,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.07,-0.04,0.44,0.78,-2.95,-0.60,0.59,6.68,16
4,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.02,-0.10,0.48,0.77,-3.34,-0.49,0.66,6.30,16
5,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.02,-0.04,0.42,0.81,-2.92,-0.34,0.54,9.14,16
6,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.07,-0.05,0.45,0.77,-3.04,-0.98,0.31,8.48,17
7,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.12,-0.05,0.46,0.81,-3.41,-0.46,0.14,5.61,17
8,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.12,-0.06,0.49,0.79,-3.37,-0.16,0.18,7.84,17
9,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.07,-0.01,0.45,0.80,-2.92,-0.24,0.38,9.69,17
10,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.07,-0.04,0.46,0.79,-3.06,-0.95,0.36,6.05,17
11,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,14.98,-0.03,0.50,0.78,-3.38,-0.31,0.30,5.93,17
12,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.12,-0.05,0.43,0.77,-3.11,-0.89,0.40,8.97,17
13,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.12,-0.06,0.45,0.80,-3.11,-0.50,0.45,3.52,17
14,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.12,-0.04,0.45,0.80,-3.08,-0.28,0.48,3.32,17
15,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.12,-0.05,0.45,0.81,-3.21,-0.56,0.35,2.70,17
16,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.02,-0.04,0.45,0.79,-3.24,-0.61,0.39,2.36,17
17,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.07,-0.04,0.44,0.80,-3.19,-0.33,0.37,2.89,17
18,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.17,-0.04,0.42,0.79,-3.09,-0.83,0.36,2.51,17
19,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.12,-0.05,0.43,0.80,-3.27,-0.58,0.37,9.79,17
20,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.07,-0.02,0.44,0.78,-3.21,-0.63,0.73,6.27,17
21,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.07,-0.05,0.47,0.79,-3.08,-0.02,0.49,10.05,17
22,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.07,-0.03,0.39,0.78,-2.96,-0.43,0.52,0.67,17
23,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,14.98,-0.07,0.41,0.79,-3.15,-0.37,0.34,6.38,17
24,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.07,-0.05,0.46,0.82,-3.22,-0.50,0.78,7.13,17
25,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.07,-0.09,0.43,0.80,-3.15,-0.32,0.26,3.85,17
26,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.02,-0.05,0.45,0.76,-3.06,-1.93,0.83,8.37,17
27,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.07,-0.08,0.43,0.81,-3.07,-0.40,0.24,8.29,17
28,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,14.98,-0.02,0.45,0.78,-3.26,-0.53,0.55,5.42,17
29,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.07,-0.06,0.47,0.84,-3.15,-0.84,-0.08,8.59,17
30,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.07,-0.03,0.47,0.78,-3.14,-0.35,0.68,6.53,17
31,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,14.88,-0.05,0.48,0.80,-2.95,-0.63,-1.95,8.90,17
32,12,1,0,1,0,0,0,0,0,0,0,35.98,21.31,15.02,-0.03,0.40,0.82,-3.02,-0.28,0.65,8.82,17
