time,rotary,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,sht21hum,sht21temp,mputemp,ax,ay,az,gx,gy,gz,shake,s0
0,20,1,1,0,0,0,1,0,0,0,0,37.94,21.31,14.65,-0.13,0.32,-1.22,5.47,-5.34,7.04,0.22,13
1,20,1,1,0,0,0,1,0,0,0,0,37.94,21.31,14.55,-0.04,0.34,-1.16,5.18,-5.48,6.99,2.09,13
2,20,1,1,0,0,0,1,0,0,0,0,37.94,21.31,14.55,-0.13,0.32,-1.22,5.56,-5.30,6.96,4.29,14
3,20,1,1,0,0,0,1,0,0,0,0,37.94,21.31,14.74,-0.11,0.33,-1.21,5.17,-5.18,7.16,3.69,14
4,20,1,1,0,0,0,1,0,0,0,0,37.94,21.31,14.65,-0.13,0.32,-1.20,5.34,-5.30,6.98,4.13,14
5,20,1,1,0,0,0,1,0,0,0,0,37.94,21.31,14.55,-0.13,0.33,-1.24,5.11,-5.29,6.85,0.42,14
6,20,1,1,0,0,0,1,0,0,0,0,37.94,21.31,14.55,-0.18,0.31,-1.23,5.11,-5.29,7.04,4.29,14
7,20,1,1,0,0,0,1,0,0,0,0,37.94,21.31,14.74,-0.11,0.32,-1.20,5.63,-5.24,6.99,5.80,14
8,20,1,1,0,0,0,1,0,0,0,0,37.94,21.31,14.65,-0.09,0.37,-1.17,5.42,-5.29,6.90,4.79,14
9,20,1,1,0,0,0,1,0,0,0,0,37.94,21.31,14.65,-0.14,0.32,-1.21,5.27,-5.31,6.96,4.44,14
10,20,1,1,0,0,0,1,0,0,0,0,37.94,21.31,14.65,-0.19,0.28,-1.25,5.31,-5.35,7.05,4.49,14
11,20,1,1,0,0,0,1,0,0,0,0,37.94,21.31,14.55,-0.18,0.29,-1.23,5.31,-5.34,6.94,4.07,14
12,20,1,1,0,0,0,1,0,0,0,0,37.94,21.31,14.55,-0.16,0.32,-1.22,5.22,-5.40,6.98,4.01,14
13,20,1,1,0,0,0,1,0,0,0,0,37.94,21.31,14.55,-0.14,0.33,-1.22,5.40,-5.27,7.11,3.43,14
14,20,1,1,0,0,0,1,0,0,0,0,37.94,21.31,14.55,-0.13,0.32,-1.21,5.24,-5.32,7.12,4.00,14
15,20,1,1,0,0,0,1,0,0,0,0,37.94,21.31,14.65,-0.13,0.32,-1.22,5.47,-5.37,7.09,3.59,14
16,20,1,1,0,0,0,1,0,0,0,0,37.94,21.31,14.55,-0.14,0.32,-1.21,5.37,-5.29,7.15,4.70,14
17,20,1,1,0,0,0,1,0,0,0,0,37.94,21.31,14.65,-0.14,0.32,-1.21,5.37,-5.37,7.06,3.79,14
18,20,1,1,0,0,0,1,0,0,0,0,37.94,21.31,14.55,-0.16,0.34,-1.22,5.11,-5.37,6.89,3.67,14
19,20,1,1,0,0,0,1,0,0,0,0,37.94,21.31,14.55,-0.10,0.31,-1.21,5.53,-5.34,7.43,5.89,14
20,20,1,1,0,0,0,1,0,0,0,0,37.94,21.31,14.55,-0.13,0.33,-1.23,5.12,-5.32,6.76,5.01,14
21,20,1,1,0,0,0,1,0,0,0,0,37.94,21.31,14.55,-0.14,0.31,-1.21,5.52,-5.44,6.85,7.11,14
22,20,1,1,0,0,0,1,0,0,0,0,37.94,21.31,14.65,-0.16,0.30,-1.21,5.07,-5.20,6.89,5.08,14
23,20,1,1,0,0,0,1,0,0,0,0,37.94,21.31,14.55,-0.14,0.30,-1.22,5.52,-5.42,6.96,6.10,14
24,20,1,1,0,0,0,1,0,0,0,0,37.94,21.31,14.55,-0.13,0.33,-1.22,5.11,-5.29,7.15,7.27,14
25,20,1,1,0,0,0,1,0,0,0,0,37.94,21.31,14.55,-0.12,0.33,-1.20,5.19,-5.29,7.04,4.96,14
26,20,1,1,0,0,0,1,0,0,0,0,37.94,21.31,14.65,-0.11,0.36,-1.18,5.40,-5.31,6.95,5.17,14
27,20,1,1,0,0,0,1,0,0,0,0,37.94,21.31,14.65,-0.14,0.33,-1.21,5.29,-5.24,7.05,4.51,14
28,20,1,1,0,0,0,1,0,0,0,0,37.94,21.31,14.55,-0.12,0.30,-1.24,5.37,-5.56,7.08,4.43,14
29,20,1,1,0,0,0,1,0,0,0,0,37.94,21.31,14.65,-0.15,0.32,-1.24,5.18,-5.14,7.13,6.48,14
30,20,1,1,0,0,0,1,0,0,0,0,37.94,21.31,14.55,-0.15,0.34,-1.20,5.20,-5.15,7.11,4.51,14
31,20,1,1,0,0,0,1,0,0,0,0,37.94,21.31,14.55,-0.10,0.35,-1.19,5.57,-5.21,6.91,5.93,14
32,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.09,0.33,-1.20,5.24,-5.29,7.16,6.60,14
33,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.65,-0.14,0.30,-1.22,5.34,-5.52,7.02,5.96,14
34,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.16,0.29,-1.24,5.55,-5.33,6.90,5.15,14
35,20,1,1,0,0,0,1,0,0,0,0,37.94,21.31,14.55,-0.14,0.35,-1.19,5.27,-5.12,6.73,6.28,14
36,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.11,0.36,-1.18,5.25,-5.25,6.70,0.22,14
37,20,1,1,0,0,0,1,0,0,0,0,37.94,21.31,14.55,-0.11,0.36,-1.19,5.03,-5.35,6.95,3.89,14
38,20,1,1,0,0,0,1,0,0,0,0,37.94,21.31,14.65,-0.14,0.31,-1.21,5.09,-5.37,7.24,5.80,14
39,20,1,1,0,0,0,1,0,0,0,0,37.94,21.31,14.46,-0.11,0.31,-1.21,5.16,-5.41,7.08,6.21,14
40,20,1,1,0,0,0,1,0,0,0,0,37.94,21.31,14.55,-0.13,0.29,-1.25,5.11,-5.47,6.83,5.92,14
41,20,1,1,0,0,0,1,0,0,0,0,37.94,21.31,14.65,-0.15,0.32,-1.21,5.11,-5.38,6.84,6.53,14
42,20,1,1,0,0,0,1,0,0,0,0,37.94,21.31,14.55,-0.15,0.33,-1.22,5.26,-5.24,6.93,6.71,15
43,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.65,-0.15,0.33,-1.20,5.34,-5.33,7.07,5.65,15
44,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.15,0.32,-1.19,5.56,-5.26,7.08,5.34,15
45,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.12,0.30,-1.20,5.44,-5.43,6.96,4.42,15
46,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.12,0.33,-1.20,5.70,-5.32,7.08,4.80,15
47,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.16,0.29,-1.24,5.52,-5.23,7.31,6.69,15
48,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.65,-0.18,0.32,-1.22,5.34,-5.24,6.73,5.68,15
49,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.65,-0.17,0.33,-1.21,5.21,-5.27,6.73,4.86,15
50,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.14,0.34,-1.20,5.24,-5.51,6.86,5.85,15
51,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.15,0.30,-1.22,5.08,-5.30,7.24,3.83,15
52,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.11,0.34,-1.19,5.39,-5.30,7.36,5.08,15
53,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.12,0.32,-1.22,5.44,-5.21,7.31,6.64,15
54,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.17,0.34,-1.21,5.13,-5.30,7.18,5.44,15
55,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.13,0.32,-1.20,5.24,-5.22,6.66,6.58,15
56,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.65,-0.10,0.33,-1.22,5.55,-5.44,6.83,5.38,15
57,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.16,0.31,-1.22,5.62,-5.24,7.02,5.12,15
58,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.65,-0.16,0.34,-1.21,5.54,-5.37,6.95,4.61,15
59,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.17,0.33,-1.19,5.40,-5.29,6.69,6.65,15
60,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.65,-0.14,0.32,-1.21,5.31,-5.53,7.05,5.30,15
61,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.16,0.33,-1.21,5.18,-5.22,6.89,4.47,15
62,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.13,0.30,-1.24,5.00,-5.32,7.25,5.95,15
63,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.65,-0.16,0.34,-1.22,5.05,-5.39,7.24,5.94,15
64,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.10,0.36,-1.18,5.11,-5.24,6.83,6.23,15
65,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.11,0.33,-1.18,5.60,-5.26,6.89,6.16,15
66,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.10,0.30,-1.20,5.26,-5.24,7.18,4.52,15
67,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.17,0.28,-1.26,5.51,-5.27,7.09,0.53,15
68,20,1,1,0,0,0,1,0,0,0,0,37.94,21.31,14.55,-0.15,0.31,-1.22,5.37,-5.26,7.11,4.78,15
69,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.14,0.34,-1.21,5.62,-5.51,6.76,6.03,15
70,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.14,0.36,-1.19,5.39,-5.40,7.05,6.77,15
71,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.11,0.32,-1.20,5.56,-5.14,6.85,4.83,15
72,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.12,0.29,-1.23,5.57,-5.28,6.73,4.48,15
73,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.13,0.29,-1.23,5.02,-5.54,7.19,5.36,15
74,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.16,0.33,-1.22,5.69,-5.42,6.98,6.07,15
75,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.14,0.34,-1.19,5.19,-5.34,6.68,6.09,15
76,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.65,-0.08,0.36,-1.16,5.16,-5.15,7.03,6.33,15
77,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.15,0.31,-1.24,5.11,-5.40,7.27,7.37,15
78,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.15,0.31,-1.24,5.69,-5.34,7.19,5.50,15
79,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.14,0.30,-1.22,5.53,-5.31,7.11,5.34,15
80,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.14,0.33,-1.20,5.20,-5.43,7.08,4.73,15
81,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.15,0.33,-1.22,5.21,-5.34,7.53,5.62,15
82,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.14,0.32,-1.23,5.40,-5.34,7.39,6.03,15
83,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.13,0.35,-1.23,5.34,-5.37,7.17,4.46,15
84,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.11,0.32,-1.21,5.18,-5.21,7.06,5.27,15
85,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.14,0.31,-1.22,5.43,-5.18,7.24,6.25,15
86,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.14,0.34,-1.22,5.21,-5.27,7.15,4.97,15
87,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.14,0.32,-1.20,5.48,-5.51,6.91,6.24,15
88,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.10,0.34,-1.19,5.67,-5.38,7.05,5.20,15
89,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.07,0.29,-1.22,5.21,-5.27,7.18,5.19,15
90,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.16,0.31,-1.22,5.30,-5.26,6.76,5.25,15
91,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.08,0.34,-1.19,5.27,-5.46,6.60,6.47,15
92,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.18,0.34,-1.22,5.72,-5.24,7.19,6.70,15
93,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.10,0.33,-1.20,5.41,-5.22,7.11,6.28,15
94,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.12,0.32,-1.23,5.40,-5.34,7.17,5.01,15
95,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.15,0.29,-1.24,5.48,-5.51,7.04,5.64,15
96,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.10,0.30,-1.21,5.18,-5.30,6.66,3.88,15
97,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.14,0.31,-1.23,5.23,-5.18,7.10,5.98,15
98,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.11,0.33,-1.19,5.38,-5.34,7.44,0.73,15
99,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.13,0.33,-1.19,5.15,-5.22,7.40,5.03,15
100,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.12,0.35,-1.20,5.31,-5.27,6.92,5.38,15
101,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.17,0.29,-1.22,5.60,-5.19,7.31,5.04,15
102,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.16,0.30,-1.25,5.21,-5.35,7.39,5.32,15
103,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.14,0.31,-1.20,5.18,-5.37,7.21,4.50,15
104,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.20,0.31,-1.23,5.31,-5.38,6.77,5.39,15
105,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.16,0.34,-1.19,5.47,-5.30,7.19,5.93,15
106,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.14,0.33,-1.21,5.52,-5.37,7.37,6.24,15
107,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.11,0.32,-1.21,5.63,-5.41,6.78,5.64,15
108,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.11,0.31,-1.23,5.52,-5.30,7.30,5.58,15
109,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.15,0.30,-1.25,5.66,-5.17,7.13,5.90,15
110,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.15,0.32,-1.22,5.04,-5.27,7.15,5.76,15
111,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.13,0.33,-1.20,5.26,-5.24,6.96,4.53,15
112,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.13,0.32,-1.22,5.56,-5.44,6.92,4.91,15
113,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.14,0.32,-1.21,5.22,-5.24,6.80,4.19,15
114,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.13,0.32,-1.21,5.21,-5.49,7.13,3.65,15
115,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.65,-0.14,0.32,-1.22,5.15,-5.21,7.06,5.48,15
116,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.13,0.32,-1.21,5.66,-5.26,6.96,4.20,15
117,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.14,0.32,-1.21,5.57,-5.43,7.14,5.24,15
118,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.14,0.32,-1.21,5.34,-5.36,6.74,5.02,15
119,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.13,0.33,-1.21,5.58,-5.44,7.09,3.76,15
120,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.13,0.33,-1.21,5.23,-5.24,6.94,4.08,15
121,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.12,0.32,-1.22,5.33,-5.23,7.01,4.08,15
122,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.14,0.32,-1.22,5.53,-5.42,7.06,3.44,15
123,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.14,0.32,-1.21,5.44,-5.25,6.76,3.28,15
124,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.13,0.33,-1.21,5.29,-5.22,6.99,4.20,15
125,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.13,0.32,-1.22,5.47,-5.43,7.07,3.56,15
126,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.14,0.32,-1.22,5.29,-5.19,7.05,4.56,15
127,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.13,0.32,-1.21,5.44,-5.26,6.98,4.55,15
128,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.13,0.32,-1.21,5.24,-5.32,7.12,3.68,15
129,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.13,0.32,-1.21,5.33,-5.15,7.13,0.27,15
130,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.14,0.32,-1.21,5.17,-5.34,7.05,3.31,15
131,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.13,0.32,-1.21,5.62,-5.45,7.15,4.75,15
132,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.13,0.32,-1.21,5.47,-5.21,7.05,4.43,15
133,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.13,0.32,-1.21,5.00,-5.31,7.08,5.57,15
134,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.13,0.33,-1.22,5.52,-5.36,7.20,5.45,15
135,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.14,0.32,-1.20,5.15,-5.27,7.12,3.54,15
136,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.13,0.32,-1.21,5.67,-5.19,7.21,3.87,15
137,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.14,0.32,-1.21,5.15,-5.33,7.11,3.70,15
138,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.14,0.32,-1.21,5.39,-5.34,6.95,3.04,15
139,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.13,0.32,-1.22,5.23,-5.34,7.02,3.82,15
140,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.13,0.33,-1.22,5.15,-5.43,7.14,3.62,15
141,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.12,0.33,-1.23,5.21,-5.37,6.96,3.02,15
142,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.14,0.32,-1.20,5.39,-5.39,7.32,3.47,15
143,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.13,0.33,-1.22,5.48,-5.33,7.01,3.51,15
144,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.13,0.32,-1.22,5.12,-5.47,7.04,4.53,15
145,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.14,0.33,-1.23,5.35,-5.16,6.97,4.25,15
146,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.13,0.33,-1.21,5.22,-5.17,7.09,4.89,15
147,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.13,0.34,-1.20,5.40,-5.23,7.17,3.90,15
148,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.13,0.32,-1.22,5.32,-5.39,7.09,4.99,15
149,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.14,0.32,-1.21,5.12,-5.32,7.12,3.30,15
150,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.13,0.32,-1.21,5.73,-5.34,7.18,3.70,15
151,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.13,0.32,-1.21,5.25,-5.18,7.14,4.55,15
152,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.13,0.32,-1.21,5.50,-5.37,7.10,3.45,15
153,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.14,0.32,-1.21,5.26,-5.31,7.12,3.91,15
154,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.13,0.32,-1.21,5.26,-5.28,7.07,4.61,15
155,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.13,0.32,-1.22,5.30,-5.44,7.11,4.28,15
156,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.14,0.33,-1.21,5.47,-5.18,7.00,4.27,15
157,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.14,0.32,-1.22,5.60,-5.27,7.14,3.78,15
158,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.13,0.32,-1.21,5.24,-5.25,7.30,4.71,16
159,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.13,0.32,-1.20,5.51,-5.25,6.96,3.38,16
160,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.14,0.32,-1.22,5.12,-5.44,7.06,0.70,16
161,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.13,0.32,-1.22,5.27,-5.38,7.25,2.73,16
162,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.12,0.32,-1.21,5.24,-5.37,7.05,4.52,16
163,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.13,0.31,-1.21,5.19,-5.40,6.85,4.32,16
164,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.13,0.32,-1.21,5.34,-5.15,7.02,4.62,16
165,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.13,0.32,-1.22,5.63,-5.22,7.02,4.01,16
166,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.13,0.32,-1.20,5.22,-5.40,7.00,2.79,16
167,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.16,0.32,-1.20,5.32,-5.26,7.11,3.64,16
168,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.14,0.33,-1.21,5.24,-5.38,7.15,3.85,16
169,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.13,0.32,-1.22,5.15,-5.33,7.00,3.36,16
170,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.46,-0.14,0.32,-1.22,5.36,-5.32,7.03,4.71,16
171,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.14,0.32,-1.20,5.19,-5.33,6.92,3.21,16
172,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.13,0.32,-1.22,5.34,-5.20,6.95,4.07,16
173,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.65,-0.14,0.32,-1.22,5.44,-5.28,6.95,4.37,16
174,20,1,1,0,0,0,1,0,0,0,0,37.45,21.31,14.55,-0.14,0.32,-1.21,5.19,-5.36,7.11,4.59,16
