time,rotary,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,sht21hum,sht21temp,mputemp,ax,ay,az,gx,gy,gz,shake,s0
0,3,1,1,0,0,0,0,0,0,0,0,34.52,20.64,13.42,-0.39,-0.78,-0.52,-3.10,-0.43,0.34,1.26,345
1,3,1,1,0,0,0,0,0,0,0,0,34.52,20.64,13.57,-0.42,-0.80,-0.51,-3.08,-0.19,0.36,1.23,345
2,3,1,1,0,0,0,0,0,0,0,0,34.52,20.64,13.57,-0.41,-0.79,-0.53,-3.02,-0.17,0.29,2.11,345
3,3,1,1,0,0,0,0,0,0,0,0,34.52,20.64,13.47,-0.42,-0.79,-0.53,-3.13,-0.35,0.52,2.34,345
4,3,1,1,0,0,0,0,0,0,0,0,34.52,20.64,13.57,-0.47,-0.78,-0.53,-3.06,-0.18,0.35,5.95,345
5,3,1,1,0,0,0,0,0,0,0,0,34.52,20.64,13.52,-0.46,-0.77,-0.51,-2.98,1.93,0.50,9.58,345
6,3,1,1,0,0,0,0,0,0,0,0,34.52,20.64,13.57,-0.40,-0.80,-0.52,-3.14,-0.75,0.44,11.28,345
7,3,1,1,0,0,0,0,0,0,0,0,34.52,20.64,13.38,-0.40,-0.78,-0.55,-3.09,-0.12,0.63,11.25,345
8,3,1,1,0,0,0,0,0,0,0,0,34.52,20.64,13.57,-0.42,-0.78,-0.52,-3.05,-0.43,0.47,4.76,345
9,3,1,1,0,0,0,0,0,0,0,0,34.52,20.64,13.52,-0.41,-0.80,-0.53,-2.97,-0.42,1.91,5.48,345
10,3,1,1,0,0,0,0,0,0,0,0,34.52,20.64,13.47,-0.43,-0.81,-0.53,-3.22,-0.26,0.39,6.31,345
11,3,1,1,0,0,0,0,0,0,0,0,34.52,20.64,13.52,-0.41,-0.78,-0.52,-3.00,-0.53,0.47,0.63,345
12,3,1,1,0,0,0,0,0,0,0,0,34.52,20.64,13.47,-0.39,-0.81,-0.54,-3.12,-0.47,0.48,4.70,345
13,3,1,1,0,0,0,0,0,0,0,0,34.52,20.64,13.52,-0.41,-0.79,-0.52,-3.08,-0.18,0.43,6.29,345
14,3,1,1,0,0,0,0,0,0,0,0,34.52,20.64,13.52,-0.42,-0.79,-0.53,-3.15,-0.14,0.43,2.13,345
15,3,1,1,0,0,0,0,0,0,0,0,34.52,20.64,13.42,-0.41,-0.79,-0.53,-3.09,-0.20,0.24,2.12,345
16,3,1,1,0,0,0,0,0,0,0,0,34.52,20.64,13.42,-0.41,-0.79,-0.52,-3.17,-0.24,0.35,2.90,345
17,3,1,1,0,0,0,0,0,0,0,0,34.52,20.64,13.42,-0.42,-0.79,-0.52,-3.03,-0.27,0.44,1.89,345
18,3,1,1,0,0,0,0,0,0,0,0,34.52,20.64,13.52,-0.41,-0.80,-0.52,-3.03,-0.25,0.40,2.64,345
19,3,1,1,0,0,0,0,0,0,0,0,34.52,20.64,13.47,-0.46,-0.75,-0.51,-3.34,-0.38,-0.01,4.61,345
20,3,1,1,0,0,0,0,0,0,0,0,34.52,20.64,13.47,-0.37,-0.84,-0.51,-2.96,-0.42,0.06,7.44,345
21,3,1,1,0,0,0,0,0,0,0,0,34.52,20.64,13.47,-0.46,-0.82,-0.54,-3.02,1.90,0.91,12.17,345
22,3,1,1,0,0,0,0,0,0,0,0,34.52,20.64,13.33,-0.42,-0.78,-0.49,-3.27,-0.55,0.29,9.49,345
23,3,1,1,0,0,0,0,0,0,0,0,34.52,20.64,13.38,-0.45,-0.81,-0.56,-2.99,-0.10,0.77,5.81,345
24,3,1,1,0,0,0,0,0,0,0,0,34.52,20.64,13.47,-0.38,-0.81,-0.51,-3.28,-0.26,0.28,6.45,345
25,3,1,1,0,0,0,0,0,0,0,0,34.52,20.64,13.57,-0.44,-0.83,-0.53,-3.11,-0.30,0.91,11.81,345
26,3,1,1,0,0,0,0,0,0,0,0,34.52,20.64,13.38,-0.41,-0.79,-0.51,-3.20,-0.44,0.31,10.53,345
27,3,1,1,0,0,0,0,0,0,0,0,34.52,20.64,13.42,-0.42,-0.80,-0.52,-3.11,-0.30,0.70,9.57,345
28,3,1,1,0,0,0,0,0,0,0,0,34.52,20.64,13.38,-0.44,-0.79,-0.50,-3.33,-0.70,0.27,4.84,345
29,3,1,1,0,0,0,0,0,0,0,0,34.52,20.64,13.42,-0.38,-0.77,-0.51,-3.37,-0.54,0.27,9.86,345
30,3,1,1,0,0,0,0,0,0,0,0,34.52,20.64,13.47,-0.45,-0.81,-0.55,-2.91,1.85,0.62,12.47,345
31,3,1,1,0,0,0,0,0,0,0,0,34.52,20.64,13.38,-0.41,-0.78,-0.50,-3.20,-0.36,0.29,11.73,345
32,3,1,1,0,0,0,0,0,0,0,0,34.52,20.64,13.42,-0.38,-0.83,-0.55,-3.08,-0.32,0.47,9.48,345
33,3,1,1,0,0,0,0,0,0,0,0,34.52,20.64,13.47,-0.40,-0.80,-0.51,-3.12,-0.28,0.61,5.21,345
34,3,1,1,0,0,0,0,0,0,0,0,34.52,20.64,13.42,-0.40,-0.81,-0.53,-3.07,-0.19,0.27,4.96,345
35,3,1,1,0,0,0,0,0,0,0,0,34.52,20.64,13.42,-0.42,-0.75,-0.52,-3.11,-0.41,0.31,8.33,345
36,3,1,1,0,0,0,0,0,0,0,0,34.52,20.64,13.42,-0.38,-0.79,-0.52,-3.08,0.13,-0.21,7.35,345
37,3,1,1,0,0,0,0,0,0,0,0,34.52,20.64,13.57,-0.43,-0.78,-0.54,-3.16,-0.08,0.25,4.47,345
38,3,1,1,0,0,0,0,0,0,0,0,34.52,20.64,13.47,-0.41,-0.83,-0.52,-2.96,-0.11,0.29,8.24,345
39,3,1,1,0,0,0,0,0,0,0,0,34.52,20.64,13.47,-0.42,-0.79,-0.52,-3.06,-0.30,0.48,8.30,345
40,3,1,1,0,0,0,0,0,0,0,0,34.52,20.64,13.42,-0.41,-0.79,-0.52,-3.18,-0.22,0.44,2.35,345
41,3,1,1,0,0,0,0,0,0,0,0,34.52,20.64,13.42,-0.41,-0.79,-0.52,-3.11,-0.37,0.34,2.02,345
42,3,1,1,0,0,0,0,0,0,0,0,34.52,20.64,13.47,-0.41,-0.81,-0.53,-3.17,-0.25,0.34,0.19,345
