time,rotary,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,sht21hum,sht21temp,mputemp,ax,ay,az,gx,gy,gz,shake,s0
0,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.17,-0.41,-0.80,-0.50,-3.01,-0.42,0.44,1.37,1934
1,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.17,-0.41,-0.80,-0.50,-3.00,-0.43,0.46,1.72,1934
2,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.26,-0.41,-0.81,-0.50,-3.10,-0.50,0.53,2.72,1934
3,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.12,-0.41,-0.81,-0.51,-2.97,-0.47,0.44,2.16,1934
4,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.17,-0.41,-0.83,-0.50,-3.07,-0.46,0.52,2.16,1934
5,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.12,-0.40,-0.82,-0.51,-3.34,-0.49,0.22,10.59,1934
6,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.07,-0.42,-0.82,-0.52,-2.73,-0.98,0.27,15.68,1934
7,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.07,-0.44,-0.81,-0.48,-3.16,0.47,0.49,8.26,1934
8,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.02,-0.44,-0.82,-0.48,-3.39,0.08,0.59,12.05,1934
9,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.17,-0.37,-0.81,-0.52,-3.28,-0.65,0.60,12.06,1934
10,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.21,-0.38,-0.82,-0.51,-3.21,-0.89,0.76,13.51,1934
11,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.21,-0.42,-0.81,-0.50,-3.05,-1.94,0.26,11.20,1934
12,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.17,-0.42,-0.83,-0.47,-3.29,0.06,0.58,6.88,1934
13,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.17,-0.41,-0.81,-0.50,-2.98,-0.66,0.53,8.05,1934
14,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.17,-0.41,-0.81,-0.50,-3.14,-0.31,0.29,13.36,1934
15,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.17,-0.41,-0.81,-0.50,-3.09,-0.31,0.42,2.35,1934
16,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.17,-0.41,-0.81,-0.52,-3.18,-0.53,0.52,2.28,1934
17,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.21,-0.41,-0.81,-0.51,-2.97,-0.50,0.51,2.11,1934
18,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.21,-0.39,-0.81,-0.51,-3.12,-0.24,0.50,0.44,1934
19,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.17,-0.41,-0.81,-0.52,-3.03,-0.41,0.38,2.97,1934
20,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.17,-0.39,-0.78,-0.51,-2.83,-0.49,0.34,4.12,1934
21,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.21,-0.39,-0.86,-0.50,-3.24,-0.38,0.37,7.26,1934
22,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.17,-0.43,-0.79,-0.50,-3.15,-0.12,0.56,9.84,1934
23,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.26,-0.41,-0.83,-0.51,-3.15,-0.14,0.40,10.97,1934
24,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.17,-0.42,-0.79,-0.50,-3.27,-0.35,0.63,7.65,1934
25,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.12,-0.40,-0.81,-0.52,-3.11,-0.47,0.19,11.58,1934
26,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.17,-0.39,-0.78,-0.49,-3.27,-0.44,0.48,7.81,1934
27,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.12,-0.40,-0.78,-0.55,-2.85,-0.11,0.50,12.70,1934
28,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.21,-0.42,-0.80,-0.50,-3.23,-0.31,0.23,5.84,1934
29,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.21,-0.42,-0.86,-0.53,-2.94,-0.23,0.92,11.55,1934
30,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.21,-0.43,-0.83,-0.53,-2.90,1.82,0.79,15.98,1934
31,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.21,-0.40,-0.78,-0.48,-3.43,-0.58,0.10,17.58,1934
32,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.17,-0.38,-0.80,-0.51,-2.84,-0.62,0.73,13.14,1934
33,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.12,-0.39,-0.79,-0.49,-3.35,-0.41,0.20,8.86,1934
34,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.12,-0.43,-0.77,-0.51,-2.90,-0.30,0.47,9.12,1934
35,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.12,-0.41,-0.78,-0.49,-3.50,-0.34,0.32,13.33,1934
36,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.21,-0.41,-0.83,-0.53,-2.85,-0.05,0.55,11.86,1934
37,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.21,-0.38,-0.82,-0.50,-3.35,-0.42,0.21,11.08,1934
38,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.12,-0.43,-0.82,-0.52,-3.13,-0.34,0.76,8.43,1934
39,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.17,-0.35,-0.82,-0.49,-3.37,-0.64,-0.21,11.78,1934
40,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.12,-0.38,-0.83,-0.51,-3.06,-0.37,0.33,9.91,1934
41,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.07,-0.40,-0.81,-0.49,-3.04,-0.23,0.53,1.82,1934
42,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.17,-0.41,-0.81,-0.50,-3.31,-0.37,0.58,3.37,1934
43,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.17,-0.41,-0.81,-0.51,-3.18,-0.46,0.47,2.75,1934
44,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.21,-0.45,-0.78,-0.52,-3.18,-0.37,0.69,4.14,1934
45,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.02,-0.39,-0.81,-0.52,-3.02,-0.46,0.47,7.88,1934
46,3,1,1,0,0,0,0,0,0,0,0,34.52,21.99,15.07,-0.44,-0.76,-0.52,-3.18,-0.63,0.63,7.87,1934
