time,rotary,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,sht21hum,sht21temp,mputemp,ax,ay,az,gx,gy,gz,shake,s0
0,4,1,1,0,0,0,0,0,0,0,0,32.57,22.66,16.01,-0.36,-0.91,-0.27,-3.09,-0.43,0.41,0.98,1214
1,4,1,1,0,0,0,0,0,0,0,0,32.57,22.66,16.01,-0.36,-0.91,-0.27,-3.04,-0.40,0.44,0.11,1214
2,4,1,1,0,0,0,0,0,0,0,0,32.57,22.66,16.01,-0.37,-0.91,-0.27,-3.19,-0.40,0.44,2.80,1214
3,4,1,1,0,0,0,0,0,0,0,0,32.57,22.66,16.01,-0.37,-0.84,-0.27,-3.56,-0.47,1.08,5.67,1214
4,4,1,1,0,0,0,0,0,0,0,0,32.57,22.66,15.97,-0.35,-0.92,-0.29,-3.25,-0.19,0.47,14.70,1214
5,4,1,1,0,0,0,0,0,0,0,0,32.57,22.66,15.97,-0.35,-0.88,-0.27,-3.17,-0.25,0.38,6.26,1214
6,4,1,1,0,0,0,0,0,0,0,0,32.57,22.66,15.97,-0.34,-0.88,-0.26,-2.74,-0.94,0.52,9.11,1214
7,4,1,1,0,0,0,0,0,0,0,0,32.57,22.66,16.01,-0.36,-0.89,-0.24,-3.10,-0.38,0.44,8.63,1214
8,4,1,1,0,0,0,0,0,0,0,0,32.57,22.66,16.01,-0.41,-0.95,-0.27,-3.07,-0.21,0.34,8.85,1214
9,4,1,1,0,0,0,0,0,0,0,0,32.57,22.66,16.06,-0.36,-0.94,-0.27,-2.95,-0.30,0.26,7.95,1214
10,4,1,1,0,0,0,0,0,0,0,0,32.57,22.66,16.06,-0.40,-0.91,-0.26,-3.27,-0.15,0.62,7.15,1214
11,4,1,1,0,0,0,0,0,0,0,0,32.57,22.66,16.06,-0.35,-0.93,-0.26,-3.13,-0.62,0.31,9.09,1214
12,4,1,1,0,0,0,0,0,0,0,0,32.57,22.66,15.97,-0.35,-0.90,-0.27,-3.13,-0.37,0.47,11.72,1214
13,4,1,1,0,0,0,0,0,0,0,0,32.57,22.66,16.01,-0.36,-0.91,-0.26,-3.17,-0.51,0.47,2.49,1214
14,4,1,1,0,0,0,0,0,0,0,0,32.57,22.66,16.01,-0.36,-0.91,-0.27,-3.21,-0.36,0.58,3.12,1214
15,4,1,1,0,0,0,0,0,0,0,0,32.57,22.66,15.97,-0.37,-0.91,-0.26,-3.23,-0.30,0.62,2.56,1214
16,4,1,1,0,0,0,0,0,0,0,0,32.57,22.66,15.97,-0.37,-0.91,-0.26,-3.30,-0.42,0.29,0.52,1214
17,4,1,1,0,0,0,0,0,0,0,0,32.57,22.66,15.97,-0.37,-0.92,-0.26,-3.05,-0.43,0.39,2.26,1214
18,4,1,1,0,0,0,0,0,0,0,0,32.57,22.66,15.97,-0.38,-0.88,-0.23,-3.62,-0.67,0.41,6.32,1214
19,4,1,1,0,0,0,0,0,0,0,0,32.57,22.66,15.97,-0.34,-0.84,-0.26,-3.34,-0.79,0.08,16.21,1214
20,4,1,1,0,0,0,0,0,0,0,0,32.57,22.66,15.97,-0.35,-0.87,-0.27,-2.86,-0.53,0.47,10.63,1214
