time,rotary,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,sht21hum,sht21temp,mputemp,ax,ay,az,gx,gy,gz,shake,s0
1,4,1,0,0,1,0,0,0,0,0,0,34.03,21.31,13.94,-0.37,-0.93,-0.28,-3.30,-1.85,0.34,2.16,4832
2,4,1,0,0,1,0,0,0,0,0,0,34.03,21.31,15.40,-0.39,-0.89,-0.29,-2.94,-0.59,0.48,1.81,4832
3,4,1,0,0,1,0,0,0,0,0,0,34.03,21.31,14.60,-0.38,-0.95,-0.27,-3.11,-0.54,0.89,14.22,4832
4,4,1,0,0,1,0,0,0,0,0,0,34.03,21.31,14.55,-0.40,-0.85,-0.31,-3.15,-0.83,0.53,15.62,4832
5,4,1,0,0,1,0,0,0,0,0,0,34.03,21.31,15.40,-0.36,-0.91,-0.28,-2.94,-0.85,0.69,11.72,4832
6,4,1,0,0,1,0,0,0,0,0,0,34.03,21.31,14.60,-0.39,-0.91,-0.30,-2.92,-0.03,0.19,5.16,4832
7,4,1,0,0,1,0,0,0,0,0,0,34.03,21.31,14.60,-0.38,-0.89,-0.30,-3.26,-0.31,1.06,14.05,4832
8,4,1,0,0,1,0,0,0,0,0,0,34.03,21.31,14.69,-0.33,-0.92,-0.31,-3.03,-0.67,0.32,7.48,4832
9,4,1,0,0,1,0,0,0,0,0,0,34.03,21.31,14.60,-0.36,-0.95,-0.30,-2.82,-0.55,0.43,13.43,4832
10,4,1,0,0,1,0,0,0,0,0,0,34.03,21.31,14.60,-0.38,-0.94,-0.29,-3.15,-1.79,0.45,15.72,4832
11,4,1,0,0,1,0,0,0,0,0,0,34.03,21.31,14.60,-0.38,-0.90,-0.29,-3.21,-0.45,1.16,7.22,4832
12,4,1,0,0,1,0,0,0,0,0,0,34.03,21.31,13.94,-0.37,-0.90,-0.29,-3.18,-0.49,0.37,5.55,4832
13,4,1,0,0,1,0,0,0,0,0,0,34.03,21.31,13.94,-0.37,-0.91,-0.29,-3.01,-0.45,0.48,1.82,4832
14,4,1,0,0,1,0,0,0,0,0,0,34.03,21.31,14.69,-0.36,-0.92,-0.29,-2.89,-0.34,0.49,3.03,4832
15,4,1,0,0,1,0,0,0,0,0,0,34.03,21.31,15.35,-0.37,-0.90,-0.29,-3.19,-0.46,0.44,2.37,4832
16,4,1,0,0,1,0,0,0,0,0,0,34.03,21.31,14.65,-0.36,-0.90,-0.28,-3.02,-0.40,0.32,3.56,4832
17,4,1,0,0,1,0,0,0,0,0,0,34.03,21.31,14.65,-0.37,-0.90,-0.28,-2.95,-0.27,0.44,3.52,4832
18,4,1,0,0,1,0,0,0,0,0,0,34.03,21.31,14.60,-0.36,-0.86,-0.29,-3.05,-0.71,0.18,19.74,4832
19,4,1,0,0,1,0,0,0,0,0,0,34.03,21.31,14.55,-0.38,-0.93,-0.30,-3.03,-0.41,0.53,11.98,4832
20,4,1,0,0,1,0,0,0,0,0,0,34.03,21.31,14.60,-0.34,-0.93,-0.29,-3.26,-0.59,1.94,10.61,4832
21,4,1,0,0,1,0,0,0,0,0,0,34.03,21.31,14.65,-0.38,-0.90,-0.31,-2.95,-0.11,0.73,11.54,4832
22,4,1,0,0,1,0,0,0,0,0,0,34.03,21.31,14.55,-0.33,-0.94,-0.28,-3.08,-0.86,-0.16,8.99,4832
23,4,1,0,0,1,0,0,0,0,0,0,34.03,21.31,14.55,-0.35,-0.95,-0.30,-3.04,-0.50,0.34,9.09,4832
24,4,1,0,0,1,0,0,0,0,0,0,34.03,21.31,14.55,-0.38,-0.83,-0.30,-2.95,-0.16,0.34,5.05,4832
25,4,1,0,0,1,0,0,0,0,0,0,34.03,21.31,14.65,-0.40,-0.93,-0.29,-3.09,-0.34,0.47,5.14,4832
26,4,1,0,0,1,0,0,0,0,0,0,34.03,21.31,14.65,-0.33,-0.91,-0.30,-3.51,-0.34,1.93,14.91,4832
27,4,1,0,0,1,0,0,0,0,0,0,34.03,21.31,14.65,-0.36,-0.99,-0.31,-3.08,-0.39,0.97,7.72,4832
28,4,1,0,0,1,0,0,0,0,0,0,34.03,21.31,14.65,-0.36,-0.88,-0.29,-3.10,-0.42,0.25,5.65,4832
